Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","13:00","2015-01-09","WSW","17","31","20000","11.90","1020","F","(White) Medium-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","13:00","2015-01-09","WSW","19","40","200","11.80","1025","F","Drizzle",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","13:00","2015-01-09","WSW","19","36","13000","10.80","1022","F","(Black) Low-level cloud",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","13:00","2015-01-09","WSW","21","38","15000","11.30","1017","F","(White) Medium-level cloud",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","13:00","2015-01-09","WSW","16","34","17000","11.90","1020","F","(White) Medium-level cloud",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","13:00","2015-01-09","SW","17","","40000","11.30","1018","F","(White) Medium-level cloud",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","13:00","2015-01-09","W","31","47","","11.40","1022","R","N/A",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","13:00","2015-01-09","WSW","13","25","11000","11.20","1021","R","(White) Medium-level cloud",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","13:00","2015-01-09","W","37","60","15000","4.90","990","R","Light rain shower (Day)",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","13:00","2015-01-09","SW","13","","","6.90","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","13:00","2015-01-09","SW","14","33","","6.10","","#","N/A",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","13:00","2015-01-09","WSW","13","","26000","5.90","999","R","(Black) Low-level cloud",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","13:00","2015-01-09","W","17","29","23000","6.60","1001","R","(Black) Low-level cloud",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","13:00","2015-01-09","SW","10","","6000","6.20","1004","F","Light rain",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","13:00","2015-01-09","W","22","45","","1.20","","#","N/A",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","13:00","2015-01-09","SW","14","34","11000","6.70","1004","#","Light rain shower (Day)",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","13:00","2015-01-09","SSW","10","","5000","9.10","1002","F","Heavy Rain",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","13:00","2015-01-09","SSW","10","","8000","5.30","1003","F","Heavy Rain",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","13:00","2015-01-09","SSW","31","41","1800","10.00","1010","F","Heavy Rain",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","13:00","2015-01-09","SSW","48","59","700","10.00","1011","F","(White) Medium-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","13:00","2015-01-09","S","9","","4300","10.70","1016","F","Light rain shower (Day)",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","13:00","2015-01-09","SW","33","38","","10.50","1019","F","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","13:00","2015-01-09","WSW","6","","10000","5.20","1009","F","Heavy Rain",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","13:00","2015-01-09","SW","16","38","7000","4.20","1009","F","(Black) Low-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","13:00","2015-01-09","SW","19","32","","7.70","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","13:00","2015-01-09","W","28","48","15000","8.30","1008","F","(White) Medium-level cloud",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","13:00","2015-01-09","W","23","39","25000","8.70","1010","F","(White) Medium-level cloud",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","13:00","2015-01-09","W","23","38","24000","10.10","1010","F","Sunny (Day)",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","13:00","2015-01-09","SW","14","","13000","11.60","1016","F","(Black) Low-level cloud",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","13:00","2015-01-09","SW","10","23","11000","11.20","1015","F","(White) Medium-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","13:00","2015-01-09","WSW","22","29","20000","10.80","1014","R","(White) Medium-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","13:00","2015-01-09","WSW","17","","30000","11.30","1014","F","(White) Medium-level cloud",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","13:00","2015-01-09","WSW","19","32","11000","11.10","1015","F","Sunny intervals",
"3696","WALTON-ON-THE-NAZE (3696)","51.8500","1.2800","East of England","13:00","2015-01-09","SW","18","31","","-99.00","","#","N/A",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","13:00","2015-01-09","WSW","21","37","3500","9.20","1020","F","(Black) Low-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","13:00","2015-01-09","WSW","31","48","6000","12.50","1025","F","Mist",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","13:00","2015-01-09","WSW","31","41","9000","11.80","1023","F","Mist",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","13:00","2015-01-09","W","33","48","5000","11.40","1022","F","Sunny intervals",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","13:00","2015-01-09","W","13","34","11000","10.30","1017","F","(White) Medium-level cloud",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","13:00","2015-01-09","WSW","21","33","21000","12.40","1019","F","Sunny intervals",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","13:00","2015-01-09","WSW","15","33","","10.50","1020","R","N/A",
"3874","SOLENT MRSC (3874)","50.8070","-1.2080","London & South East England","13:00","2015-01-09","WSW","30","38","","10.80","1020","R","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","13:00","2015-01-09","WNW","22","43","13000","5.00","995","R","(White) Medium-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","13:00","2015-01-09","WSW","11","","","5.60","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","13:00","2015-01-09","SSW","5","","16000","4.30","1000","#","(Black) Low-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","13:00","2015-01-09","W","16","37","35000","6.20","999","R","(Black) Low-level cloud",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","13:00","2015-01-09","SW","17","","7000","6.50","999","F","Light rain",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","13:00","2015-01-09","SW","24","38","6000","6.10","1005","F","Light rain",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","13:00","2015-01-09","W","21","34","10000","7.50","1002","F","Sunny (Day)",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","13:00","2015-01-09","SW","21","34","8000","4.90","1006","F","Light rain",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","13:00","2015-01-09","S","19","","8000","7.30","1001","F","Heavy Rain",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","13:00","2015-01-09","S","17","","7000","7.40","1004","F","Drizzle",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","13:00","2015-01-09","SW","45","59","2100","9.00","1011","F","(Black) Low-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","13:00","2015-01-09","WSW","23","37","","9.30","1012","F","N/A",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","13:00","2015-01-09","SW","30","43","7000","9.00","1017","F","Drizzle",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","13:00","2015-01-09","W","29","41","12000","11.20","1019","F","(Black) Low-level cloud",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","13:00","2015-01-09","SSW","11","32","7000","7.20","1009","F","Light rain",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","13:00","2015-01-09","WSW","15","31","17000","4.40","1009","F","Light rain",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","13:00","2015-01-09","WSW","19","39","13000","5.80","1006","F","(White) Medium-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","13:00","2015-01-09","WSW","19","54","20000","7.70","1009","F","(White) Medium-level cloud",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","13:00","2015-01-09","WSW","26","47","","7.60","","#","N/A",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","13:00","2015-01-09","VRB","-99","","","10.80","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","13:00","2015-01-09","SSW","6","","11000","11.90","1016","F","(Black) Low-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","13:00","2015-01-09","WSW","15","30","30000","10.40","1013","F","(White) Medium-level cloud",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","13:00","2015-01-09","SW","22","34","19000","10.50","1011","F","(White) Medium-level cloud",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","13:00","2015-01-09","WSW","16","","50000","11.30","1014","F","Sunny intervals",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","13:00","2015-01-09","SW","18","","35000","11.20","1015","F","(White) Medium-level cloud",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","13:00","2015-01-09","WSW","33","46","8000","11.30","1017","F","(Black) Low-level cloud",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","13:00","2015-01-09","SW","14","31","","10.50","1019","F","(Black) Low-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","13:00","2015-01-09","WSW","22","38","3000","12.30","1025","F","Drizzle",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","13:00","2015-01-09","VRB","-99","","","13.60","","#","N/A",
"3862","HURN (3862)","50.7790","-1.8350","South West England","13:00","2015-01-09","WSW","16","29","14000","12.70","1021","F","Sunny intervals",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","13:00","2015-01-09","W","19","29","30000","12.50","1018","F","(White) Medium-level cloud",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","13:00","2015-01-09","WSW","21","32","25000","12.40","1018","F","Sunny intervals",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","13:00","2015-01-09","SW","17","29","30000","11.90","1018","F","(White) Medium-level cloud",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","13:00","2015-01-09","WSW","26","38","","11.90","1020","R","N/A",
