Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","01:00","2015-03-05","NW","2","","30000","0.40","1039","R","Clear sky (Night)",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","01:00","2015-03-05","W","3","","21000","1.40","1039","R","Clear sky (Night)",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","01:00","2015-03-05","NW","14","","","3.30","1038","R","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","01:00","2015-03-05","N","6","","","2.90","1039","R","N/A",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","01:00","2015-03-05","SSW","25","34","","5.40","1022","F","N/A",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","01:00","2015-03-05","WSW","18","38","6000","5.40","1025","F","Light rain",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","01:00","2015-03-05","SW","46","83","","-99.00","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","01:00","2015-03-05","S","14","28","17000","4.50","1026","F","(Black) Low-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","01:00","2015-03-05","WSW","16","","40000","7.50","1025","F","(White) Medium-level cloud",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","01:00","2015-03-05","SW","24","31","9000","7.90","1027","F","(Black) Low-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","01:00","2015-03-05","SW","19","30","21000","7.40","1032","F","(Black) Low-level cloud",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","01:00","2015-03-05","WSW","16","","20000","6.10","1029","F","(Black) Low-level cloud",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","01:00","2015-03-05","SSW","13","","20000","3.80","1033","F","(Black) Low-level cloud",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","01:00","2015-03-05","SSW","22","30","35000","7.10","1031","F","(Black) Low-level cloud",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","01:00","2015-03-05","SSW","10","","25000","6.40","1033","F","(Black) Low-level cloud",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","01:00","2015-03-05","WSW","14","","35000","5.30","1037","F","Partly cloudy (Night)",
"3409","BALA (3409)","52.9200","-3.5800","Wales","01:00","2015-03-05","NE","1","","","0.40","1038","F","N/A",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","01:00","2015-03-05","S","5","","21000","0.00","1040","R","Clear sky (Night)",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","01:00","2015-03-05","SW","15","","25000","7.60","1035","S","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","01:00","2015-03-05","VRB","-99","","40000","6.80","1034","F","(White) Medium-level cloud",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","01:00","2015-03-05","WSW","33","38","","-1.30","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","01:00","2015-03-05","WSW","7","","25000","4.30","1033","R","(White) Medium-level cloud",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","01:00","2015-03-05","WSW","5","","30000","3.30","1036","R","Partly cloudy (Night)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","01:00","2015-03-05","W","8","","","2.50","1035","R","Partly cloudy (Night)",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","01:00","2015-03-05","WNW","3","","19000","1.00","1038","R","Partly cloudy (Night)",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","01:00","2015-03-05","SW","2","","18000","1.00","1040","R","Partly cloudy (Night)",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","01:00","2015-03-05","WSW","9","","18000","0.40","1037","R","Partly cloudy (Night)",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","01:00","2015-03-05","W","3","","20000","2.80","1037","R","Partly cloudy (Night)",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","01:00","2015-03-05","SSE","3","","14000","0.30","1037","R","Clear sky (Night)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","01:00","2015-03-05","W","6","","15000","0.90","1038","R","Clear sky (Night)",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","01:00","2015-03-05","WNW","7","","15000","0.40","1039","R","Partly cloudy (Night)",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","01:00","2015-03-05","W","5","","23000","0.40","1040","R","Clear sky (Night)",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","01:00","2015-03-05","W","5","","18000","3.40","1041","R","Clear sky (Night)",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","01:00","2015-03-05","W","3","","13000","1.80","1041","R","Clear sky (Night)",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","01:00","2015-03-05","SSE","1","","30000","0.30","1039","R","Clear sky (Night)",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","01:00","2015-03-05","WNW","6","","14000","0.80","1040","R","Clear sky (Night)",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","01:00","2015-03-05","WSW","1","","19000","1.60","1039","R","Clear sky (Night)",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","01:00","2015-03-05","WNW","8","","15000","3.20","1038","R","Clear sky (Night)",
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","01:00","2015-03-05","SSW","18","","9000","4.70","1020","F","Heavy Rain",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","01:00","2015-03-05","SSW","31","40","9000","8.20","1023","F","(Black) Low-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","01:00","2015-03-05","SSW","18","32","25000","7.30","1026","R","(Black) Low-level cloud",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","01:00","2015-03-05","SSW","14","29","13000","5.20","1029","F","Light rain",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","01:00","2015-03-05","VRB","-99","","","-1.30","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","01:00","2015-03-05","WSW","21","","24000","4.20","1028","F","(White) Medium-level cloud",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","01:00","2015-03-05","SW","14","","22000","7.80","1032","R","(Black) Low-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","01:00","2015-03-05","WSW","16","","16000","5.50","1029","F","Light rain shower (Night)",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","01:00","2015-03-05","SW","19","","15000","6.10","1033","F","(White) Medium-level cloud",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","01:00","2015-03-05","SW","24","38","","-99.00","","#","N/A",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","01:00","2015-03-05","S","11","","21000","6.50","1032","F","(Black) Low-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","01:00","2015-03-05","WSW","16","29","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","01:00","2015-03-05","SSW","6","","27000","4.40","1037","R","Clear sky (Night)",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","01:00","2015-03-05","SW","14","","16000","5.10","1039","R","Light rain shower (Night)",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","01:00","2015-03-05","SSE","2","","9000","-1.30","1040","R","Clear sky (Night)",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","01:00","2015-03-05","WSW","6","","26000","7.10","1035","F","(Black) Low-level cloud",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","01:00","2015-03-05","SSW","9","","","3.80","1035","R","(White) Medium-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","01:00","2015-03-05","SW","10","","","5.50","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","01:00","2015-03-05","WSW","14","","21000","4.00","1034","R","Partly cloudy (Night)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","01:00","2015-03-05","WSW","7","","18000","2.40","1036","R","(White) Medium-level cloud",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","01:00","2015-03-05","WSW","5","","12000","2.70","1036","R","(White) Medium-level cloud",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","01:00","2015-03-05","W","6","","23000","1.20","1039","R","Clear sky (Night)",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","01:00","2015-03-05","SW","3","","17000","1.00","1039","R","Partly cloudy (Night)",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","01:00","2015-03-05","W","15","","16000","2.20","1037","R","Partly cloudy (Night)",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","01:00","2015-03-05","W","7","","13000","0.90","1037","R","Clear sky (Night)",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","01:00","2015-03-05","W","7","","22000","0.90","1038","R","Clear sky (Night)",
"3696","WALTON-ON-THE-NAZE (3696)","51.8500","1.2800","East of England","01:00","2015-03-05","W","8","","","-99.00","","#","N/A",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","01:00","2015-03-05","WNW","6","","13000","0.30","1041","R","Clear sky (Night)",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","01:00","2015-03-05","W","8","","40000","7.10","1041","R","Clear sky (Night)",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","01:00","2015-03-05","SSW","1","","9000","2.50","1041","R","Clear sky (Night)",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","01:00","2015-03-05","NW","10","","19000","5.40","1040","R","Clear sky (Night)",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","01:00","2015-03-05","W","2","","18000","1.70","1039","R","Clear sky (Night)",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","01:00","2015-03-05","SW","3","","22000","-1.60","1040","R","Clear sky (Night)",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","01:00","2015-03-05","W","8","","","4.50","1039","R","N/A",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","01:00","2015-03-05","NE","2","","19000","1.90","1039","R","Clear sky (Night)",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","01:00","2015-03-05","WNW","3","","18000","2.70","1039","R","Clear sky (Night)",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","01:00","2015-03-05","SSW","18","","35000","5.40","1022","F","(Black) Low-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","01:00","2015-03-05","SSW","29","41","17000","8.10","1024","F","N/A",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","01:00","2015-03-05","SW","11","29","40000","6.60","1023","F","Light rain shower (Night)",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","01:00","2015-03-05","SSW","17","","23000","5.50","1023","F","(Black) Low-level cloud",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","01:00","2015-03-05","WSW","8","","50000","6.60","1026","F","(White) Medium-level cloud",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","01:00","2015-03-05","SSW","16","","16000","7.10","1031","F","(White) Medium-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","01:00","2015-03-05","SW","17","","35000","4.90","1032","F","(Black) Low-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","01:00","2015-03-05","SW","9","","20000","7.00","1034","F","(Black) Low-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","01:00","2015-03-05","SW","17","29","25000","6.30","1030","F","(Black) Low-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","01:00","2015-03-05","SSW","11","","10000","5.30","1033","F","(White) Medium-level cloud",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","01:00","2015-03-05","SW","9","","12000","5.80","1033","F","(Black) Low-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","01:00","2015-03-05","SW","11","","24000","4.90","1037","R","(White) Medium-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","01:00","2015-03-05","WSW","13","","16000","2.90","1038","R","Clear sky (Night)",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","01:00","2015-03-05","WSW","5","","23000","6.90","1039","R","(White) Medium-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","01:00","2015-03-05","SW","18","","16000","5.70","1035","R","(White) Medium-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","01:00","2015-03-05","WSW","17","","26000","3.90","1033","F","(Black) Low-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","01:00","2015-03-05","WSW","10","","17000","5.80","1037","S","Partly cloudy (Night)",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","01:00","2015-03-05","WSW","18","32","28000","6.00","1032","F","(White) Medium-level cloud",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","01:00","2015-03-05","SSW","3","","15000","0.30","1036","R","(White) Medium-level cloud",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","01:00","2015-03-05","W","14","25","30000","3.80","1036","F","Clear sky (Night)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","01:00","2015-03-05","SW","9","","22000","0.20","1038","R","Clear sky (Night)",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","01:00","2015-03-05","SW","3","","15000","1.70","1038","R","Partly cloudy (Night)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","01:00","2015-03-05","WSW","9","","20000","3.00","1037","R","(White) Medium-level cloud",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","01:00","2015-03-05","W","10","","14000","1.70","1037","R","Clear sky (Night)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","01:00","2015-03-05","W","10","","14000","2.60","1036","R","Clear sky (Night)",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","01:00","2015-03-05","NW","8","","16000","2.60","1038","R","Clear sky (Night)",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","01:00","2015-03-05","E","7","","14000","1.50","1040","R","Clear sky (Night)",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","01:00","2015-03-05","NW","5","","24000","0.50","1040","R","Clear sky (Night)",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","01:00","2015-03-05","SE","3","","13000","1.60","1041","R","(White) Medium-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","01:00","2015-03-05","W","3","","20000","-0.20","1040","R","Partly cloudy (Night)",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","01:00","2015-03-05","SSE","3","","19000","-2.40","1039","R","Clear sky (Night)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","01:00","2015-03-05","W","5","","18000","1.70","1040","R","Clear sky (Night)",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","01:00","2015-03-05","WNW","7","","30000","2.00","1039","R","Clear sky (Night)",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","01:00","2015-03-05","N","10","","","5.90","1039","R","N/A",
