Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","04:00","2015-07-05","E","3","","400","10.80","1015","F","Drizzle",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","04:00","2015-07-05","S","5","","17000","11.60","1014","F","Light rain shower (Day)",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","04:00","2015-07-05","SSW","3","","45000","11.50","1015","F","(Black) Low-level cloud",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","04:00","2015-07-05","SSW","1","","300","8.80","1016","F","Fog",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","04:00","2015-07-05","VRB","-99","","","-99.00","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","04:00","2015-07-05","W","6","","80","9.40","1016","F","Fog",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","04:00","2015-07-05","ESE","8","","9000","10.20","1015","F","(White) Medium-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","04:00","2015-07-05","WSW","2","","5000","8.10","1016","R","Sunny (Day)",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","04:00","2015-07-05","SSE","6","","8000","11.90","1016","F","Mist",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","04:00","2015-07-05","NE","2","","","-99.00","","#","N/A",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","04:00","2015-07-05","SSW","5","","30000","11.90","1015","F","(White) Medium-level cloud",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","04:00","2015-07-05","SSE","14","","11000","15.10","1016","F","(Black) Low-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","04:00","2015-07-05","E","1","","","5.20","1018","F","N/A",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","04:00","2015-07-05","S","10","","25000","14.50","1016","F","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","04:00","2015-07-05","ESE","2","","15000","12.80","1016","F","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","04:00","2015-07-05","VRB","-99","","28000","10.50","1018","F","Sunny (Day)",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","04:00","2015-07-05","SW","18","","","6.80","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","04:00","2015-07-05","N","1","","30000","8.80","1018","F","Sunny (Day)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","04:00","2015-07-05","N","3","","17000","9.60","1019","F","Sunny (Day)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","04:00","2015-07-05","NW","5","","","12.80","1018","F","Sunny (Day)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","04:00","2015-07-05","NE","2","","20000","8.30","1018","F","Sunny (Day)",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","04:00","2015-07-05","SE","2","","21000","10.20","1019","F","(White) Medium-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","04:00","2015-07-05","W","6","","25000","14.70","1019","F","(White) Medium-level cloud",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","04:00","2015-07-05","N","5","","13000","12.50","1018","F","Sunny (Day)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","04:00","2015-07-05","W","2","","28000","14.90","1018","F","Sunny (Day)",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","04:00","2015-07-05","WSW","5","","26000","16.60","1018","F","(White) Medium-level cloud",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","04:00","2015-07-05","SE","3","","80","10.80","1019","F","N/A",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","04:00","2015-07-05","S","13","","13000","15.20","1016","F","Sunny intervals",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","04:00","2015-07-05","SE","6","","7000","14.30","1018","F","Mist",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","04:00","2015-07-05","SSE","6","","10000","13.70","1019","F","Mist",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","04:00","2015-07-05","N","2","","35000","12.90","1019","F","(White) Medium-level cloud",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","04:00","2015-07-05","NW","1","","18000","11.70","1019","F","Sunny intervals",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","04:00","2015-07-05","SSW","1","","","13.80","1018","F","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","04:00","2015-07-05","NNE","3","","","13.50","1019","F","N/A",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","04:00","2015-07-05","W","2","","100","11.20","1015","F","Fog",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","04:00","2015-07-05","SW","1","","8000","10.00","1014","F","Mist",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","04:00","2015-07-05","ESE","7","","","8.30","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","04:00","2015-07-05","E","1","","80","10.60","1015","F","Drizzle",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","04:00","2015-07-05","S","1","","30000","10.20","1015","F","Sunny (Day)",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","04:00","2015-07-05","N","2","","2300","9.80","1015","F","(White) Medium-level cloud",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","04:00","2015-07-05","SE","1","","15000","9.50","1016","R","Sunny (Day)",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","04:00","2015-07-05","SE","9","","","9.80","","#","N/A",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","04:00","2015-07-05","SSW","6","","21000","8.70","1017","F","Sunny (Day)",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","04:00","2015-07-05","SE","5","","29000","10.60","1014","F","Sunny (Day)",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","04:00","2015-07-05","ESE","6","","21000","12.70","1015","F","Sunny intervals",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","04:00","2015-07-05","NE","3","","17000","9.70","1018","F","(White) Medium-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","04:00","2015-07-05","N","3","","10000","7.80","1018","F","Sunny (Day)",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","04:00","2015-07-05","S","16","","12000","15.20","1017","F","Sunny (Day)",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","04:00","2015-07-05","S","10","","13000","12.70","1017","F","Sunny intervals",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","04:00","2015-07-05","ENE","2","","35000","7.60","1018","F","Sunny (Day)",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","04:00","2015-07-05","E","5","","15000","11.70","1017","F","Sunny (Day)",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","04:00","2015-07-05","SSW","6","","40000","7.50","1018","F","Sunny (Day)",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","04:00","2015-07-05","NW","1","","7000","7.30","1019","F","Mist",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","04:00","2015-07-05","ESE","2","","20000","9.30","1019","F","Sunny (Day)",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","04:00","2015-07-05","VRB","0","","8000","5.90","1019","F","Sunny (Day)",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","04:00","2015-07-05","S","1","","27000","9.90","1019","F","Sunny intervals",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","04:00","2015-07-05","WNW","6","","35000","14.10","1019","F","(White) Medium-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","04:00","2015-07-05","NW","6","","30000","12.50","1018","F","Sunny (Day)",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","04:00","2015-07-05","NW","2","","45000","13.20","1019","F","(White) Medium-level cloud",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","04:00","2015-07-05","E","2","","28000","11.50","1018","F","Sunny (Day)",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","04:00","2015-07-05","ESE","3","","","10.30","1019","F","Sunny intervals",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","04:00","2015-07-05","S","9","","13000","14.80","1017","F","(Black) Low-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","04:00","2015-07-05","VRB","-99","","","12.90","","#","N/A",
"3862","HURN (3862)","50.7790","-1.8350","South West England","04:00","2015-07-05","W","1","","13000","10.50","1019","F","(White) Medium-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","04:00","2015-07-05","VRB","0","","26000","13.00","1019","F","Sunny intervals",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","04:00","2015-07-05","SW","2","","17000","10.00","1019","F","(Black) Low-level cloud",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","04:00","2015-07-05","WSW","6","","30000","15.20","1019","F","Sunny (Day)",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","04:00","2015-07-05","NNE","1","","15000","13.60","1019","F","(Black) Low-level cloud",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","04:00","2015-07-05","NNW","6","","11000","11.20","1015","F","Sunny intervals",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","04:00","2015-07-05","NW","1","","45000","8.90","1016","F","(Black) Low-level cloud",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","04:00","2015-07-05","SW","13","","","7.70","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","04:00","2015-07-05","W","2","","16000","8.70","1016","F","Sunny (Day)",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","04:00","2015-07-05","E","1","","20000","9.50","1015","F","Sunny intervals",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","04:00","2015-07-05","SE","15","","15000","12.30","1014","F","(Black) Low-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","04:00","2015-07-05","SSE","7","","20000","12.60","1016","F","Sunny (Day)",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","04:00","2015-07-05","WSW","6","","13000","9.50","1016","F","(White) Medium-level cloud",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","04:00","2015-07-05","S","8","","11000","11.50","1018","F","(Black) Low-level cloud",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","04:00","2015-07-05","S","8","","45000","13.40","1014","F","(White) Medium-level cloud",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","04:00","2015-07-05","S","6","","26000","11.50","1014","F","(White) Medium-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","04:00","2015-07-05","S","6","","30000","10.60","1017","F","Sunny (Day)",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","04:00","2015-07-05","S","2","","10000","7.90","1017","F","Mist",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","04:00","2015-07-05","SE","10","","","15.40","1018","F","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","04:00","2015-07-05","ENE","1","","14000","11.60","1018","F","Sunny (Day)",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","04:00","2015-07-05","SSW","5","","10000","7.90","1019","F","Sunny intervals",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","04:00","2015-07-05","E","8","","","10.10","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","04:00","2015-07-05","SW","6","","23000","9.90","1019","F","Sunny (Day)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","04:00","2015-07-05","NNW","2","","23000","9.00","1019","F","Sunny (Day)",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","04:00","2015-07-05","W","2","","22000","9.80","1019","F","Sunny intervals",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","04:00","2015-07-05","E","2","","16000","8.10","1019","F","Sunny (Day)",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","04:00","2015-07-05","W","1","","28000","12.10","1019","F","(White) Medium-level cloud",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","04:00","2015-07-05","N","2","","20000","14.50","1018","F","Sunny intervals",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","04:00","2015-07-05","NW","6","","28000","14.80","1019","F","(White) Medium-level cloud",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","04:00","2015-07-05","NNE","1","","35000","15.30","1018","F","Sunny (Day)",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","04:00","2015-07-05","NE","2","","21000","12.20","1019","F","Sunny (Day)",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","04:00","2015-07-05","NE","2","","100","9.70","1019","F","(White) Medium-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","04:00","2015-07-05","S","8","","14000","15.30","1017","F","(White) Medium-level cloud",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","04:00","2015-07-05","SSE","7","","1500","12.80","1018","F","(Black) Low-level cloud",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","04:00","2015-07-05","VRB","0","","30000","10.40","1019","F","(White) Medium-level cloud",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","04:00","2015-07-05","NNW","1","","20000","10.40","1019","F","(White) Medium-level cloud",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","04:00","2015-07-05","NW","1","","24000","14.20","1019","F","Sunny intervals",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","04:00","2015-07-05","NNW","6","","","16.70","1019","F","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","04:00","2015-07-05","W","6","","13000","11.30","1016","R","Sunny intervals",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","04:00","2015-07-05","E","3","","30000","11.40","1015","F","N/A",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","04:00","2015-07-05","S","1","","13000","8.10","1016","S","(Black) Low-level cloud",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","04:00","2015-07-05","W","3","","600","9.30","1015","R","Fog",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","04:00","2015-07-05","VRB","0","","200","8.60","1015","F","Fog",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","04:00","2015-07-05","SE","8","","17000","11.70","1015","F","(White) Medium-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","04:00","2015-07-05","S","16","","20000","10.60","1016","F","Sunny (Day)",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","04:00","2015-07-05","S","7","","11000","11.80","1016","F","Sunny intervals",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","04:00","2015-07-05","NNW","2","","14000","8.50","1016","R","Sunny (Day)",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","04:00","2015-07-05","ESE","6","","26000","12.40","1014","F","(White) Medium-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","04:00","2015-07-05","S","8","","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","04:00","2015-07-05","S","5","","23000","8.60","1018","F","Sunny (Day)",
