Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","08:00","2015-12-15","ESE","9","","5000","9.30","1015","R","(Black) Low-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","08:00","2015-12-15","S","2","","2000","6.50","1017","R","Drizzle",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","08:00","2015-12-15","SE","10","","","6.10","","#","N/A",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","08:00","2015-12-15","VRB","-99","","","7.10","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","08:00","2015-12-15","ENE","5","","1300","8.90","1015","R","Mist",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","08:00","2015-12-15","E","7","","300","7.40","1017","R","Fog",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","08:00","2015-12-15","SE","10","","4100","7.50","1018","R","(Black) Low-level cloud",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","08:00","2015-12-15","ESE","6","","100","8.00","1017","R","Fog",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","08:00","2015-12-15","ESE","8","","1200","8.90","1018","R","Drizzle",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","08:00","2015-12-15","SE","9","","100","9.10","1016","R","N/A",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","08:00","2015-12-15","SE","6","","3000","10.60","1016","R","Drizzle",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","08:00","2015-12-15","SE","11","","18000","11.50","1011","F","(White) Medium-level cloud",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","08:00","2015-12-15","SSE","13","","3700","10.10","1014","F","Drizzle",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","08:00","2015-12-15","E","5","","1600","9.60","1016","R","(White) Medium-level cloud",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","08:00","2015-12-15","SE","6","","1200","10.80","1016","R","Mist",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","08:00","2015-12-15","ESE","7","","2400","10.50","1017","R","Mist",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","08:00","2015-12-15","SSE","11","","4500","9.80","1019","R","(Black) Low-level cloud",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","08:00","2015-12-15","SSE","5","","1700","10.90","1018","R","Drizzle",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","08:00","2015-12-15","ESE","18","30","35000","6.90","1022","R","N/A",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","08:00","2015-12-15","ESE","14","","50000","3.50","1018","F","(Black) Low-level cloud",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","08:00","2015-12-15","SE","22","34","","-1.30","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","08:00","2015-12-15","SW","2","","18000","-5.50","1020","R","Partly cloudy (Night)",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","08:00","2015-12-15","E","5","","12000","2.20","1019","S","(Black) Low-level cloud",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","08:00","2015-12-15","E","6","","20000","6.50","1019","R","(Black) Low-level cloud",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","08:00","2015-12-15","E","13","","50000","6.50","1016","F","(Black) Low-level cloud",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","08:00","2015-12-15","ESE","15","","","1.60","","#","N/A",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","08:00","2015-12-15","NE","7","","35000","5.80","1018","R","(Black) Low-level cloud",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","08:00","2015-12-15","ESE","17","","8000","9.20","1012","R","(Black) Low-level cloud",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","08:00","2015-12-15","E","17","","4500","9.40","1012","F","Mist",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","08:00","2015-12-15","E","1","","600","4.80","1015","R","Fog",
"3409","BALA (3409)","52.9200","-3.5800","Wales","08:00","2015-12-15","NNW","2","","","8.20","1014","R","N/A",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","08:00","2015-12-15","ESE","7","","7000","7.20","1014","R","Mist",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","08:00","2015-12-15","E","7","","12000","10.10","1014","R","(Black) Low-level cloud",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","08:00","2015-12-15","E","13","","15000","8.10","1015","S","N/A",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","08:00","2015-12-15","E","10","","","8.10","","#","N/A",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","08:00","2015-12-15","ESE","7","","2500","7.00","1017","R","Drizzle",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","08:00","2015-12-15","SE","16","","","7.90","1018","R","(Black) Low-level cloud",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","08:00","2015-12-15","ESE","13","","200","6.90","1016","R","Light rain",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","08:00","2015-12-15","ESE","2","","9000","8.10","1016","R","Mist",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","08:00","2015-12-15","ESE","9","","1200","7.10","1017","R","(Black) Low-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","08:00","2015-12-15","E","8","","1200","7.50","1018","R","Drizzle",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","08:00","2015-12-15","ESE","7","","2000","8.20","1018","R","Drizzle",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","08:00","2015-12-15","ESE","6","","1300","8.80","1017","R","Mist",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","08:00","2015-12-15","SE","13","","18000","11.00","1013","F","(Black) Low-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","08:00","2015-12-15","SE","9","","2200","10.60","1016","R","Mist",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","08:00","2015-12-15","SE","15","","6000","10.90","1012","F","Mist",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","08:00","2015-12-15","ESE","7","","4000","11.40","1015","R","Light rain",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","08:00","2015-12-15","SE","9","","5000","10.20","1016","R","Mist",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","08:00","2015-12-15","E","5","","3000","10.30","1017","R","Mist",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","08:00","2015-12-15","SSE","6","","200","9.80","1017","R","Fog",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","08:00","2015-12-15","SSE","8","","","11.70","1016","R","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","08:00","2015-12-15","ESE","13","","","6.20","","#","N/A",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","08:00","2015-12-15","SE","9","","50000","4.70","1016","F","Clear sky (Night)",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","08:00","2015-12-15","E","13","","35000","5.50","1019","F","(Black) Low-level cloud",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","08:00","2015-12-15","SE","17","","30000","7.40","1020","F","(White) Medium-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","08:00","2015-12-15","SSE","3","","25000","4.60","1019","R","(White) Medium-level cloud",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","08:00","2015-12-15","SE","30","38","28000","8.00","1013","F","(Black) Low-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","08:00","2015-12-15","ENE","6","","27000","7.50","1015","R","(Black) Low-level cloud",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","08:00","2015-12-15","E","10","","50000","6.70","1018","R","(Black) Low-level cloud",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","08:00","2015-12-15","NE","7","","6000","5.60","1017","R","(White) Medium-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","08:00","2015-12-15","ESE","14","25","800","8.30","1011","F","Light rain",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","08:00","2015-12-15","SSE","11","","7000","9.60","1010","F","Heavy rain shower (Night)",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","08:00","2015-12-15","S","7","","12000","7.50","1014","R","Clear sky (Night)",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","08:00","2015-12-15","ESE","3","","4000","7.10","1015","R","(Black) Low-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","08:00","2015-12-15","SE","16","","23000","11.50","1011","F","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","08:00","2015-12-15","ESE","22","","6000","9.50","1013","F","Mist",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","08:00","2015-12-15","S","3","","2800","3.90","1017","R","(Black) Low-level cloud",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","08:00","2015-12-15","E","10","","6000","6.40","1018","R","(Black) Low-level cloud",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","08:00","2015-12-15","ESE","9","","2000","7.00","1017","R","Mist",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","08:00","2015-12-15","ESE","7","","100","5.90","1017","R","Fog",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","08:00","2015-12-15","E","7","","3000","9.20","1015","S","Mist",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","08:00","2015-12-15","SE","5","","3200","9.20","1016","R","Mist",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","08:00","2015-12-15","ESE","9","","800","7.10","1018","R","Drizzle",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","08:00","2015-12-15","E","10","","3600","7.80","1018","R","(Black) Low-level cloud",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","08:00","2015-12-15","ESE","10","","4700","8.30","1018","R","Mist",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","08:00","2015-12-15","ESE","9","","2200","9.90","1018","R","Light rain",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","08:00","2015-12-15","SSE","7","","1600","9.20","1014","F","(White) Medium-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","08:00","2015-12-15","SSE","24","31","12000","12.00","1009","F","(Black) Low-level cloud",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","08:00","2015-12-15","SE","14","","5000","11.40","1013","F","Mist",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","08:00","2015-12-15","SE","15","","15000","11.50","1015","R","(Black) Low-level cloud",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","08:00","2015-12-15","SE","7","","200","9.40","1017","R","Fog",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","08:00","2015-12-15","ESE","6","","4700","10.80","1017","R","(Black) Low-level cloud",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","08:00","2015-12-15","E","5","","","10.20","1017","R","N/A",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","08:00","2015-12-15","SSE","10","","9000","11.70","1016","R","(Black) Low-level cloud",
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","08:00","2015-12-15","S","8","","40000","3.00","1023","S","(Black) Low-level cloud",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","08:00","2015-12-15","ESE","17","","29000","6.80","1014","F","(Black) Low-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","08:00","2015-12-15","SSE","1","","50000","3.50","1016","F","Clear sky (Night)",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","08:00","2015-12-15","ENE","9","","50000","4.00","1018","F","(White) Medium-level cloud",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","08:00","2015-12-15","SE","22","41","","-2.60","","#","N/A",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","08:00","2015-12-15","WSW","3","","2500","0.70","1020","R","Drizzle",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","08:00","2015-12-15","E","18","","21000","7.90","1013","R","(Black) Low-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","08:00","2015-12-15","E","10","","20000","5.90","1016","S","(White) Medium-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","08:00","2015-12-15","E","11","","5000","7.60","1014","R","Heavy rain shower (Night)",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","08:00","2015-12-15","E","7","","30000","6.60","1017","F","(Black) Low-level cloud",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","08:00","2015-12-15","ESE","14","","4400","9.10","1011","F","(Black) Low-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","08:00","2015-12-15","ESE","25","36","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","08:00","2015-12-15","SE","3","","3500","8.90","1015","R","Mist",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","08:00","2015-12-15","SE","11","","20000","9.60","1012","F","(White) Medium-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","08:00","2015-12-15","ESE","11","","10000","10.70","1013","R","(Black) Low-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","08:00","2015-12-15","ESE","3","","15000","8.00","1015","R","(White) Medium-level cloud",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","08:00","2015-12-15","E","21","30","5000","5.80","1016","S","Mist",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","08:00","2015-12-15","E","6","","400","6.40","1017","R","Fog",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","08:00","2015-12-15","E","8","","2500","7.20","1017","R","Mist",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","08:00","2015-12-15","SE","7","","2700","7.00","1017","R","Mist",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","08:00","2015-12-15","ESE","6","","3200","9.40","1015","R","(Black) Low-level cloud",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","08:00","2015-12-15","SE","6","","1900","9.00","1016","R","Mist",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","08:00","2015-12-15","ESE","10","","600","7.20","1017","R","Fog",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","08:00","2015-12-15","ESE","8","","1400","7.80","1018","R","Light rain shower (Night)",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","08:00","2015-12-15","SE","9","","100","8.40","1017","R","Fog",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","08:00","2015-12-15","E","5","","9000","9.70","1015","R","Mist",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","08:00","2015-12-15","SSE","8","","","10.00","1016","R","(Black) Low-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","08:00","2015-12-15","SSE","15","","20000","11.40","1011","F","(White) Medium-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","08:00","2015-12-15","VRB","-99","","","11.90","","#","N/A",
"3862","HURN (3862)","50.7790","-1.8350","South West England","08:00","2015-12-15","SE","6","","10000","11.70","1015","R","(Black) Low-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","08:00","2015-12-15","SSE","6","","5000","10.80","1017","R","Mist",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","08:00","2015-12-15","SE","6","","1800","10.70","1017","R","(Black) Low-level cloud",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","08:00","2015-12-15","S","10","","","9.80","1019","R","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","08:00","2015-12-15","ESE","5","","","11.50","1017","R","N/A",
