Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","14:00","2015-05-04","SW","17","","6000","8.30","994","R","Light rain",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","14:00","2015-05-04","WSW","16","","30000","13.60","995","R","Sunny intervals",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","14:00","2015-05-04","WSW","17","","75000","15.90","996","R","Sunny intervals",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","14:00","2015-05-04","S","19","29","29000","14.20","999","R","Sunny intervals",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","14:00","2015-05-04","SSW","22","29","14000","12.30","999","R","Sunny (Day)",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","14:00","2015-05-04","WSW","15","","7000","10.10","996","F","Heavy rain shower (Day)",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","14:00","2015-05-04","S","15","","40000","13.80","997","F","(White) Medium-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","14:00","2015-05-04","S","5","","30000","15.00","1000","F","Sunny intervals",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","14:00","2015-05-04","SSE","11","","30000","11.90","1001","F","(Black) Low-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","14:00","2015-05-04","S","11","","22000","11.10","1001","R","Sunny (Day)",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","14:00","2015-05-04","SW","13","","40000","11.40","1001","R","Sunny intervals",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","14:00","2015-05-04","SSW","8","","23000","15.30","1001","F","Sunny intervals",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","14:00","2015-05-04","SSW","8","","","16.70","1002","R","Sunny (Day)",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","14:00","2015-05-04","SSE","9","","30000","15.30","1002","F","Sunny (Day)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","14:00","2015-05-04","SSW","10","","50000","16.00","1002","F","(White) Medium-level cloud",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","14:00","2015-05-04","S","14","","30000","16.10","1003","F","Sunny (Day)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","14:00","2015-05-04","SSW","13","","45000","17.10","1003","F","Sunny intervals",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","14:00","2015-05-04","S","10","","35000","15.00","1002","F","(White) Medium-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","14:00","2015-05-04","ESE","14","","4000","11.60","999","F","Light rain",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","14:00","2015-05-04","E","15","","9000","11.10","1002","F","(Black) Low-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","14:00","2015-05-04","S","11","","50000","18.00","1003","F","(White) Medium-level cloud",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","14:00","2015-05-04","S","13","","35000","17.90","1003","F","Sunny intervals",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","14:00","2015-05-04","E","14","","","12.30","1003","F","N/A",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","14:00","2015-05-04","SSW","21","33","29000","11.80","995","R","Sunny (Day)",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","14:00","2015-05-04","SW","15","29","30000","14.70","996","R","Sunny intervals",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","14:00","2015-05-04","W","10","32","40000","15.60","997","R","Sunny intervals",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","14:00","2015-05-04","SW","14","","27000","14.60","999","R","Sunny intervals",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","14:00","2015-05-04","SW","14","","35000","15.00","998","R","(White) Medium-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","14:00","2015-05-04","S","13","","29000","11.80","996","F","(White) Medium-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","14:00","2015-05-04","S","21","30","","-99.00","","#","N/A",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","14:00","2015-05-04","S","15","","40000","11.90","1000","F","(White) Medium-level cloud",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","14:00","2015-05-04","ESE","15","","","12.30","1002","F","N/A",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","14:00","2015-05-04","WSW","14","","24000","12.00","1000","R","Sunny intervals",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","14:00","2015-05-04","NW","8","","17000","13.40","1001","F","(Black) Low-level cloud",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","14:00","2015-05-04","S","9","","30000","15.60","1001","F","(White) Medium-level cloud",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","14:00","2015-05-04","S","14","","25000","15.20","1001","F","Sunny intervals",
