Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","15:00","2015-02-05","SW","3","","15000","5.40","1030","R","(Black) Low-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","15:00","2015-02-05","W","10","","40000","6.30","1030","R","(White) Medium-level cloud",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","15:00","2015-02-05","N","11","","30000","7.10","1030","R","(White) Medium-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","15:00","2015-02-05","N","6","","50000","7.00","1030","F","(White) Medium-level cloud",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","15:00","2015-02-05","N","3","","50000","6.00","1029","F","(Black) Low-level cloud",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","15:00","2015-02-05","NNW","6","","50000","7.30","1031","F","(Black) Low-level cloud",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","15:00","2015-02-05","NW","3","","18000","7.30","1030","F","(White) Medium-level cloud",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","15:00","2015-02-05","NNW","13","","30000","6.00","1028","F","(Black) Low-level cloud",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","15:00","2015-02-05","N","5","","35000","3.90","1028","F","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","15:00","2015-02-05","N","9","","40000","7.90","1029","R","Sunny intervals",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","15:00","2015-02-05","ENE","33","39","","-0.90","","#","N/A",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","15:00","2015-02-05","N","8","","4500","5.40","1029","R","(Black) Low-level cloud",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","15:00","2015-02-05","NE","9","","3800","4.60","1028","R","Drizzle",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","15:00","2015-02-05","NNE","13","","29000","3.90","1028","R","(Black) Low-level cloud",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","15:00","2015-02-05","N","8","","25000","5.70","1027","F","(White) Medium-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","15:00","2015-02-05","ENE","6","","10000","2.30","1028","R","(Black) Low-level cloud",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","15:00","2015-02-05","ENE","10","","28000","4.50","1028","R","(Black) Low-level cloud",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","15:00","2015-02-05","N","9","","60000","2.60","1027","R","(White) Medium-level cloud",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","15:00","2015-02-05","NE","17","","40000","4.20","1025","R","Sunny (Day)",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","15:00","2015-02-05","N","13","","35000","6.40","1027","F","(Black) Low-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","15:00","2015-02-05","N","18","31","29000","7.70","1028","F","(Black) Low-level cloud",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","15:00","2015-02-05","NNE","13","","21000","3.20","1026","F","Light rain",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","15:00","2015-02-05","N","9","","20000","2.80","1026","S","Light rain",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","15:00","2015-02-05","N","14","","25000","3.00","1025","F","(White) Medium-level cloud",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","15:00","2015-02-05","NNE","17","34","","0.90","1023","R","N/A",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","15:00","2015-02-05","NE","8","29","45000","2.30","1023","R","Light rain",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","15:00","2015-02-05","WNW","9","","5000","5.90","1026","R","Drizzle",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","15:00","2015-02-05","WNW","7","","20000","7.50","1031","R","(Black) Low-level cloud",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","15:00","2015-02-05","ENE","11","","","-1.90","","#","N/A",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","15:00","2015-02-05","WSW","8","","50000","6.40","1030","R","(White) Medium-level cloud",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","15:00","2015-02-05","NNW","10","","35000","7.00","1031","F","Sunny (Day)",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","15:00","2015-02-05","S","1","","30000","8.10","1029","F","(White) Medium-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","15:00","2015-02-05","N","6","","40000","6.90","1029","F","Sunny (Day)",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","15:00","2015-02-05","WNW","3","","","-99.00","","#","N/A",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","15:00","2015-02-05","NNW","7","","27000","6.60","1030","F","(Black) Low-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","15:00","2015-02-05","NNW","6","","35000","5.90","1029","F","Sunny (Day)",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","15:00","2015-02-05","N","13","","25000","5.80","1028","F","Sunny intervals",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","15:00","2015-02-05","N","7","","","6.10","1027","F","N/A",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","15:00","2015-02-05","NNE","9","","30000","4.20","1029","F","(White) Medium-level cloud",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","15:00","2015-02-05","NNE","7","","7000","4.50","1029","F","(Black) Low-level cloud",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","15:00","2015-02-05","E","8","","3000","4.10","1028","R","Drizzle",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","15:00","2015-02-05","NE","2","","","3.80","1028","R","(White) Medium-level cloud",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","15:00","2015-02-05","NNE","2","","1200","1.50","1028","F","(White) Medium-level cloud",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","15:00","2015-02-05","NNE","7","","7000","2.70","1027","R","Light rain",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","15:00","2015-02-05","N","9","","30000","2.30","1028","R","(White) Medium-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","15:00","2015-02-05","ENE","13","","40000","4.10","1027","R","Sunny intervals",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","15:00","2015-02-05","NE","16","","60000","3.70","1025","R","Light snow shower (Day)",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","15:00","2015-02-05","NNE","14","","6000","1.60","1026","S","(Black) Low-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","15:00","2015-02-05","N","10","","20000","2.90","1026","F","(White) Medium-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","15:00","2015-02-05","VRB","-99","","","5.50","","#","N/A",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","15:00","2015-02-05","NE","11","","12000","3.10","1026","R","Light rain",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","15:00","2015-02-05","N","11","","25000","3.20","1025","F","Sleet",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","15:00","2015-02-05","NNE","11","","50000","3.30","1024","F","Sunny intervals",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","15:00","2015-02-05","NNE","14","","30000","5.10","1024","F","(White) Medium-level cloud",
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","15:00","2015-02-05","W","13","","11000","6.80","1025","R","(White) Medium-level cloud",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","15:00","2015-02-05","NW","6","","15000","6.90","1031","R","(White) Medium-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","15:00","2015-02-05","S","3","","45000","5.50","1031","R","(Black) Low-level cloud",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","15:00","2015-02-05","W","10","","21000","6.40","1029","R","(Black) Low-level cloud",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","15:00","2015-02-05","NW","8","","30000","6.50","1029","R","Sunny (Day)",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","15:00","2015-02-05","NNW","5","","55000","7.20","1030","R","Sunny (Day)",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","15:00","2015-02-05","NW","7","","45000","8.70","1029","F","Sunny (Day)",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","15:00","2015-02-05","WNW","3","","26000","8.00","1029","F","(White) Medium-level cloud",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","15:00","2015-02-05","NW","6","","35000","7.10","1030","F","(Black) Low-level cloud",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","15:00","2015-02-05","ENE","13","","40000","5.20","1029","F","Sunny (Day)",
"3409","BALA (3409)","52.9200","-3.5800","Wales","15:00","2015-02-05","NW","3","","","6.40","1028","F","N/A",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","15:00","2015-02-05","NNE","13","","35000","6.70","1028","F","(Black) Low-level cloud",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","15:00","2015-02-05","WNW","5","","30000","7.20","1028","F","Sunny (Day)",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","15:00","2015-02-05","NNE","6","","29000","3.30","1030","R","(White) Medium-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","15:00","2015-02-05","N","13","","20000","6.50","1028","S","(White) Medium-level cloud",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","15:00","2015-02-05","ESE","5","","","1.40","","#","N/A",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","15:00","2015-02-05","VRB","-99","","","3.30","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","15:00","2015-02-05","N","10","","18000","5.00","1027","F","Light rain shower (Day)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","15:00","2015-02-05","NNE","7","","30000","2.30","1028","R","(White) Medium-level cloud",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","15:00","2015-02-05","ENE","13","","30000","4.80","1027","R","Sunny intervals",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","15:00","2015-02-05","N","10","","40000","2.90","1026","R","(Black) Low-level cloud",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","15:00","2015-02-05","NNE","9","","22000","3.40","1026","F","Light rain",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","15:00","2015-02-05","NNE","9","","20000","2.40","1026","S","Light rain",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","15:00","2015-02-05","NNE","11","","18000","6.50","1026","F","(White) Medium-level cloud",
"3862","HURN (3862)","50.7790","-1.8350","South West England","15:00","2015-02-05","N","17","","16000","4.20","1025","F","(Black) Low-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","15:00","2015-02-05","NNE","11","","35000","4.30","1025","F","Sunny intervals",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","15:00","2015-02-05","NNE","11","","29000","4.90","1025","F","Sunny (Day)",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","15:00","2015-02-05","NE","8","","","4.20","1024","F","N/A",
