Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","06:00","2015-10-02","W","30","41","8000","10.80","1017","F","N/A",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","06:00","2015-10-02","WSW","15","","22000","11.20","1026","F","(Black) Low-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","06:00","2015-10-02","SW","10","","29000","11.10","1026","F","(Black) Low-level cloud",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","06:00","2015-10-02","S","5","","11000","7.30","1028","F","Mist",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","06:00","2015-10-02","W","25","38","","11.20","","#","N/A",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","06:00","2015-10-02","W","5","","23000","2.00","1025","F","Clear sky (Night)",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","06:00","2015-10-02","W","5","","10000","11.10","1028","F","(Black) Low-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","06:00","2015-10-02","ENE","1","","100","6.40","1028","F","N/A",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","06:00","2015-10-02","N","3","","100","2.10","1028","F","Fog",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","06:00","2015-10-02","SW","10","","5000","8.80","1026","F","Mist",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","06:00","2015-10-02","NW","1","","700","4.50","1028","F","Fog",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","06:00","2015-10-02","ENE","2","","100","8.30","1027","F","Fog",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","06:00","2015-10-02","SE","3","","80","3.80","1028","F","Fog",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","06:00","2015-10-02","SE","10","","10000","8.50","1027","F","Clear sky (Night)",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","06:00","2015-10-02","E","8","","8000","7.40","1027","F","Clear sky (Night)",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","06:00","2015-10-02","SSE","2","","6000","8.80","1028","F","Clear sky (Night)",
