Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","11:00","2015-07-01","E","15","","30000","29.30","1011","F","Sunny intervals",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","11:00","2015-07-01","ESE","13","","45000","29.80","1012","F","Sunny (Day)",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","11:00","2015-07-01","SE","16","","50000","32.40","1010","F","Sunny (Day)",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","11:00","2015-07-01","S","13","","28000","26.00","1010","R","Sunny (Day)",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","11:00","2015-07-01","S","13","","","27.30","1010","R","Sunny (Day)",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","11:00","2015-07-01","WNW","9","","8000","17.30","1010","R","(White) Medium-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","11:00","2015-07-01","VRB","-99","","","19.40","","#","N/A",
"3862","HURN (3862)","50.7790","-1.8350","South West England","11:00","2015-07-01","E","7","","27000","26.50","1010","R","Sunny intervals",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","11:00","2015-07-01","SSE","16","","35000","32.70","1011","F","Sunny intervals",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","11:00","2015-07-01","SSE","7","","30000","29.30","1011","R","(Black) Low-level cloud",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","11:00","2015-07-01","SE","15","","40000","27.20","1013","F","Sunny (Day)",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","11:00","2015-07-01","SE","6","","30000","26.90","1012","F","Sunny intervals",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","11:00","2015-07-01","SSE","18","","13000","17.00","1013","F","Sunny (Day)",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","11:00","2015-07-01","NW","10","","28000","15.90","1009","F","Sunny (Day)",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","11:00","2015-07-01","SE","13","","40000","25.90","1010","F","Sunny (Day)",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","11:00","2015-07-01","SE","11","","9000","15.90","1012","F","Sunny (Day)",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","11:00","2015-07-01","SE","13","","30000","24.80","1012","F","Sunny (Day)",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","11:00","2015-07-01","SE","17","","15000","22.90","1008","F","(White) Medium-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","11:00","2015-07-01","SSE","14","","40000","27.50","1008","F","Sunny intervals",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","11:00","2015-07-01","SE","15","","35000","21.70","1009","F","Sunny (Day)",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","11:00","2015-07-01","NE","10","","14000","19.80","1010","F","Sunny intervals",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","11:00","2015-07-01","SSE","3","","25000","21.90","1007","F","Sunny (Day)",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","11:00","2015-07-01","SE","6","","35000","22.30","1006","F","Sunny (Day)",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","11:00","2015-07-01","SE","8","","21000","24.10","1009","R","Sunny intervals",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","11:00","2015-07-01","ENE","5","","12000","20.50","1009","F","(White) Medium-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","11:00","2015-07-01","S","10","","25000","19.50","1010","R","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","11:00","2015-07-01","E","9","","18000","20.10","1009","R","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","11:00","2015-07-01","VRB","-99","","30000","28.90","1009","F","Sunny (Day)",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","11:00","2015-07-01","SE","30","40","","21.50","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","11:00","2015-07-01","E","8","","12000","24.50","1011","F","Sunny (Day)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","11:00","2015-07-01","SE","13","","25000","27.90","1012","F","Sunny (Day)",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","11:00","2015-07-01","ESE","11","","30000","27.00","1011","F","Sunny (Day)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","11:00","2015-07-01","SSE","14","","25000","27.70","1010","F","(White) Medium-level cloud",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","11:00","2015-07-01","S","9","","17000","29.40","1010","F","Sunny (Day)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","11:00","2015-07-01","ESE","16","","25000","28.80","1011","F","Sunny (Day)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","11:00","2015-07-01","E","17","","18000","22.10","1012","F","Sunny (Day)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","11:00","2015-07-01","E","16","","16000","20.70","1013","F","Sunny (Day)",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","11:00","2015-07-01","E","11","","21000","22.50","1013","F","Sunny (Day)",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","11:00","2015-07-01","SSE","5","","16000","20.00","1010","R","(White) Medium-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","11:00","2015-07-01","WSW","9","","30000","18.00","1011","R","Sunny intervals",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","11:00","2015-07-01","NE","8","","13000","19.50","1009","F","(White) Medium-level cloud",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","11:00","2015-07-01","NNW","7","","22000","18.70","1010","F","Sunny intervals",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","11:00","2015-07-01","SSE","11","29","20000","31.20","1010","F","Sunny (Day)",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","11:00","2015-07-01","SSE","11","","22000","27.70","1011","F","Sunny (Day)",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","11:00","2015-07-01","ESE","9","","","33.00","1011","F","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","11:00","2015-07-01","ESE","13","","","23.80","1011","R","N/A",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","11:00","2015-07-01","SSE","13","","11000","13.70","1016","R","(White) Medium-level cloud",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","11:00","2015-07-01","NE","7","","25000","17.10","1010","F","Sunny (Day)",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","11:00","2015-07-01","E","6","29","","19.30","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","11:00","2015-07-01","ENE","15","","18000","18.00","1011","F","Sunny (Day)",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","11:00","2015-07-01","NNW","7","","40000","25.80","1010","F","Sunny (Day)",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","11:00","2015-07-01","S","15","","11000","18.70","1013","F","Sunny intervals",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","11:00","2015-07-01","E","10","","27000","25.00","1009","F","Sunny (Day)",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","11:00","2015-07-01","ESE","17","","","19.90","","#","N/A",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","11:00","2015-07-01","E","11","","30000","25.70","1011","F","Sunny intervals",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","11:00","2015-07-01","WNW","5","","24000","19.80","1008","F","(Black) Low-level cloud",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","11:00","2015-07-01","SSE","15","","15000","19.50","1008","F","Sunny intervals",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","11:00","2015-07-01","SSW","9","","40000","21.00","1009","R","(Black) Low-level cloud",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","11:00","2015-07-01","S","10","","22000","19.80","1010","R","Sunny intervals",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","11:00","2015-07-01","W","5","","27000","26.20","1008","R","Sunny (Day)",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","11:00","2015-07-01","SSE","13","","","19.70","1011","R","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","11:00","2015-07-01","S","9","","40000","29.10","1009","F","Sunny (Day)",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","11:00","2015-07-01","SSE","14","","26000","27.00","1009","F","Sunny (Day)",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","11:00","2015-07-01","S","15","","","27.70","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","11:00","2015-07-01","SSE","22","33","29000","28.30","1012","F","Sunny (Day)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","11:00","2015-07-01","ESE","17","","50000","27.50","1011","F","Sunny (Day)",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","11:00","2015-07-01","VRB","-99","","","24.80","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","11:00","2015-07-01","SW","2","","16000","26.10","1010","F","Sunny intervals",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","11:00","2015-07-01","E","10","","45000","30.20","1011","F","Sunny (Day)",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","11:00","2015-07-01","ESE","18","","12000","19.80","1013","F","Sunny (Day)",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","11:00","2015-07-01","ESE","11","","20000","31.50","1011","F","Sunny (Day)",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","11:00","2015-07-01","SE","13","","30000","27.90","1013","F","Sunny (Day)",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","11:00","2015-07-01","SSE","9","","23000","29.00","1009","F","Sunny (Day)",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","11:00","2015-07-01","S","8","","30000","27.40","1011","R","(White) Medium-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","11:00","2015-07-01","W","9","","1000","16.30","1010","R","Drizzle",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","11:00","2015-07-01","S","1","","22000","20.60","1009","F","(White) Medium-level cloud",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","11:00","2015-07-01","SSE","6","","40000","28.20","1010","F","(White) Medium-level cloud",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","11:00","2015-07-01","S","11","","30000","27.40","1011","R","Sunny intervals",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","11:00","2015-07-01","S","16","30","30000","31.50","1011","F","Sunny (Day)",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","11:00","2015-07-01","WSW","3","","","20.80","1010","F","N/A",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","11:00","2015-07-01","VRB","-99","","","-99.00","","R","N/A",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","11:00","2015-07-01","ESE","19","","35000","24.30","1010","F","Sunny (Day)",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","11:00","2015-07-01","S","31","44","","17.10","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","11:00","2015-07-01","S","6","","24000","28.50","1009","F","Sunny (Day)",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","11:00","2015-07-01","E","15","","50000","25.30","1010","F","Sunny intervals",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","11:00","2015-07-01","SE","5","","19000","19.60","1009","F","(White) Medium-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","11:00","2015-07-01","SE","6","","22000","26.20","1008","F","Sunny intervals",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","11:00","2015-07-01","E","15","","9000","16.10","1012","F","Sunny intervals",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","11:00","2015-07-01","SE","7","","45000","26.60","1010","F","Sunny intervals",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","11:00","2015-07-01","E","8","","30000","18.00","1008","F","Sunny (Day)",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","11:00","2015-07-01","NNW","2","","23000","22.00","1008","F","Sunny (Day)",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","11:00","2015-07-01","WSW","14","","40000","24.60","1009","R","Sunny (Day)",
"3409","BALA (3409)","52.9200","-3.5800","Wales","11:00","2015-07-01","ESE","6","","","23.40","1009","R","N/A",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","11:00","2015-07-01","SE","9","","19000","22.10","1010","R","(White) Medium-level cloud",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","11:00","2015-07-01","ESE","8","","21000","22.20","1010","R","Light rain",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","11:00","2015-07-01","SE","13","","35000","24.70","1009","F","Sunny intervals",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","11:00","2015-07-01","SE","23","38","40000","25.90","1010","F","Sunny (Day)",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","11:00","2015-07-01","SE","13","","14000","22.10","1012","F","Sunny intervals",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","11:00","2015-07-01","SE","13","","20000","27.50","1011","F","Sunny intervals",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","11:00","2015-07-01","ESE","17","","","24.80","","#","N/A",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","11:00","2015-07-01","SE","13","29","18000","24.90","1010","R","Sunny intervals",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","11:00","2015-07-01","SE","9","","16000","29.20","1009","F","Sunny (Day)",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","11:00","2015-07-01","ESE","13","","28000","28.30","1011","F","Sunny (Day)",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","11:00","2015-07-01","E","15","","25000","28.70","1012","F","Sunny intervals",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","11:00","2015-07-01","ESE","17","","25000","30.70","1012","F","Sunny (Day)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","11:00","2015-07-01","ESE","13","","23000","29.50","1012","F","Sunny (Day)",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","11:00","2015-07-01","ENE","3","","22000","22.40","1009","R","Sunny intervals",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","11:00","2015-07-01","S","11","","40000","27.70","1011","R","(White) Medium-level cloud",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","11:00","2015-07-01","E","8","","19000","20.90","1009","R","Sunny (Day)",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","11:00","2015-07-01","SSW","5","","20000","25.50","1010","R","(White) Medium-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","11:00","2015-07-01","S","10","","30000","31.40","1010","R","(White) Medium-level cloud",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","11:00","2015-07-01","SSE","10","","40000","27.40","1011","R","(White) Medium-level cloud",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","11:00","2015-07-01","SSE","9","","30000","28.40","1011","F","Sunny (Day)",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","11:00","2015-07-01","NE","3","","30000","22.00","1011","F","Sunny intervals",
