Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","12:00","2015-02-04","WNW","10","","20000","1.80","1020","F","Light rain",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","12:00","2015-02-04","NNW","15","","","-1.70","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","12:00","2015-02-04","SSE","1","","18000","2.30","1025","R","(Black) Low-level cloud",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","12:00","2015-02-04","NNW","10","","26000","4.30","1026","R","(White) Medium-level cloud",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","12:00","2015-02-04","NNW","19","","","-1.00","","#","N/A",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","12:00","2015-02-04","W","5","","40000","3.60","1027","R","Sunny (Day)",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","12:00","2015-02-04","N","13","","28000","1.90","1026","R","Sunny (Day)",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","12:00","2015-02-04","NNE","7","","26000","1.70","1024","R","Sunny intervals",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","12:00","2015-02-04","NNW","8","","","4.20","1024","R","N/A",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","12:00","2015-02-04","NNW","9","","30000","1.10","1023","R","(White) Medium-level cloud",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","12:00","2015-02-04","NW","7","","30000","1.80","1022","R","Sunny intervals",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","12:00","2015-02-04","NNW","13","","","5.00","1019","R","Sunny intervals",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","12:00","2015-02-04","N","14","","40000","2.60","1022","R","Sunny intervals",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","12:00","2015-02-04","NW","22","30","8000","2.10","1020","R","(White) Medium-level cloud",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","12:00","2015-02-04","NNW","10","","17000","1.20","1019","R","(Black) Low-level cloud",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","12:00","2015-02-04","N","10","","25000","2.70","1021","R","Sunny (Day)",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","12:00","2015-02-04","NNE","17","","25000","5.40","1023","R","Sunny intervals",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","12:00","2015-02-04","N","16","31","24000","3.80","1021","R","(White) Medium-level cloud",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","12:00","2015-02-04","NNW","14","","17000","3.10","1020","R","(White) Medium-level cloud",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","12:00","2015-02-04","NE","6","","","4.80","1020","R","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","12:00","2015-02-04","WNW","6","","21000","3.80","1022","F","(Black) Low-level cloud",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","12:00","2015-02-04","NNW","2","","50000","2.90","1024","R","(Black) Low-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","12:00","2015-02-04","WSW","11","","30000","3.20","1024","R","(White) Medium-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","12:00","2015-02-04","S","3","","27000","1.60","1026","R","(White) Medium-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","12:00","2015-02-04","NNW","9","","30000","4.90","1026","R","Sunny (Day)",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","12:00","2015-02-04","NNE","10","","","6.70","1027","R","Sunny intervals",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","12:00","2015-02-04","NNE","19","","","-99.00","","#","N/A",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","12:00","2015-02-04","NNW","10","","45000","4.30","1024","R","Sunny (Day)",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","12:00","2015-02-04","N","10","","50000","5.40","1025","R","(White) Medium-level cloud",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","12:00","2015-02-04","NNW","10","","30000","1.90","1024","R","Sunny (Day)",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","12:00","2015-02-04","NNW","14","","40000","3.60","1022","R","Sunny intervals",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","12:00","2015-02-04","N","7","","30000","0.30","1022","R","Sunny (Day)",
