Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","04:00","2015-01-31","NW","8","","1700","-0.10","978","R","(White) Medium-level cloud",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","04:00","2015-01-31","NNW","9","","14000","1.10","977","R","Light rain",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","04:00","2015-01-31","NW","8","","50000","1.60","977","R","(Black) Low-level cloud",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","04:00","2015-01-31","WNW","8","","","-0.30","976","R","Partly cloudy (Night)",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","04:00","2015-01-31","NW","5","","300","0.30","978","R","Light snow",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","04:00","2015-01-31","WSW","3","","7000","1.30","980","R","Heavy rain shower (Night)",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","04:00","2015-01-31","W","6","","12000","0.50","977","R","(Black) Low-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","04:00","2015-01-31","W","10","","25000","1.50","977","R","(White) Medium-level cloud",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","04:00","2015-01-31","WSW","8","","22000","-0.20","977","F","(White) Medium-level cloud",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","04:00","2015-01-31","WSW","8","","17000","-1.30","979","F","Clear sky (Night)",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","04:00","2015-01-31","WNW","8","","2200","0.10","980","F","(White) Medium-level cloud",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","04:00","2015-01-31","W","10","","30000","1.60","981","F","(Black) Low-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","04:00","2015-01-31","NNW","24","40","12000","3.20","987","R","Light snow shower (Night)",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","04:00","2015-01-31","WNW","17","","50000","3.40","982","F","(White) Medium-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","04:00","2015-01-31","W","9","","11000","0.50","980","F","(Black) Low-level cloud",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","04:00","2015-01-31","WSW","16","","1200","0.40","980","F","Light snow",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","04:00","2015-01-31","W","9","","40000","0.00","980","F","Clear sky (Night)",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","04:00","2015-01-31","WNW","19","30","","4.50","981","F","N/A",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","04:00","2015-01-31","W","3","","16000","-0.80","980","F","Clear sky (Night)",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","04:00","2015-01-31","N","39","52","6000","1.70","990","R","Light rain shower (Night)",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","04:00","2015-01-31","NNE","31","49","8000","4.20","987","R","(Black) Low-level cloud",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","04:00","2015-01-31","NNW","16","","50000","1.40","985","R","Light rain",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","04:00","2015-01-31","NNW","44","67","","-5.70","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","04:00","2015-01-31","NNW","23","37","20000","2.40","979","R","(Black) Low-level cloud",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","04:00","2015-01-31","N","30","45","23000","5.10","984","R","(Black) Low-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","04:00","2015-01-31","N","9","","50000","3.50","982","R","(Black) Low-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","04:00","2015-01-31","NNW","24","33","50000","3.10","980","R","Clear sky (Night)",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","04:00","2015-01-31","NW","14","","","-99.00","","#","N/A",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","04:00","2015-01-31","NNW","15","36","4800","3.60","986","R","Heavy rain shower (Night)",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","04:00","2015-01-31","NNW","34","57","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","04:00","2015-01-31","NW","15","30","17000","4.90","979","R","Light rain shower (Night)",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","04:00","2015-01-31","NW","36","46","22000","4.40","983","R","(Black) Low-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","04:00","2015-01-31","NNW","22","36","28000","3.90","983","R","Partly cloudy (Night)",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","04:00","2015-01-31","NNW","25","36","24000","3.50","980","R","(Black) Low-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","04:00","2015-01-31","N","23","37","45000","1.40","977","R","(Black) Low-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","04:00","2015-01-31","NNW","18","31","","4.10","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","04:00","2015-01-31","WNW","13","","7000","0.90","976","R","(Black) Low-level cloud",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","04:00","2015-01-31","NW","7","","22000","1.40","977","R","(Black) Low-level cloud",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","04:00","2015-01-31","W","8","","40000","1.10","976","R","(Black) Low-level cloud",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","04:00","2015-01-31","WNW","9","","30000","3.20","980","R","Partly cloudy (Night)",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","04:00","2015-01-31","W","9","","35000","0.60","979","R","(Black) Low-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","04:00","2015-01-31","W","11","","16000","0.90","977","R","(Black) Low-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","04:00","2015-01-31","W","8","","17000","0.80","977","F","(Black) Low-level cloud",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","04:00","2015-01-31","WSW","7","","40000","0.00","979","F","(White) Medium-level cloud",
"3696","WALTON-ON-THE-NAZE (3696)","51.8500","1.2800","East of England","04:00","2015-01-31","WSW","10","","","-99.00","","#","N/A",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","04:00","2015-01-31","NW","13","","700","0.60","984","R","(Black) Low-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","04:00","2015-01-31","NNW","29","45","40000","5.90","989","R","(White) Medium-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","04:00","2015-01-31","VRB","-99","","","1.90","","#","N/A",
"3862","HURN (3862)","50.7790","-1.8350","South West England","04:00","2015-01-31","W","11","","35000","1.40","982","F","(White) Medium-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","04:00","2015-01-31","W","10","","35000","0.70","980","F","(White) Medium-level cloud",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","04:00","2015-01-31","WSW","6","","23000","-0.70","980","F","Clear sky (Night)",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","04:00","2015-01-31","WNW","11","","","0.20","980","F","N/A",
"3874","SOLENT MRSC (3874)","50.8070","-1.2080","London & South East England","04:00","2015-01-31","W","17","","","2.80","981","F","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","04:00","2015-01-31","N","32","46","15000","4.50","980","R","(White) Medium-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","04:00","2015-01-31","N","18","39","11000","2.60","987","R","Light rain",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","04:00","2015-01-31","N","21","46","7000","1.70","985","R","Sleet",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","04:00","2015-01-31","NNW","21","37","11000","3.50","981","R","(White) Medium-level cloud",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","04:00","2015-01-31","WNW","6","","9000","1.90","981","R","Light rain",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","04:00","2015-01-31","N","29","44","19000","4.00","986","R","(Black) Low-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","04:00","2015-01-31","NNW","16","","40000","1.20","981","R","(White) Medium-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","04:00","2015-01-31","NNW","22","33","35000","4.70","982","R","(White) Medium-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","04:00","2015-01-31","NNW","7","","70000","3.40","981","R","(Black) Low-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","04:00","2015-01-31","NW","24","40","4100","1.60","988","R","Heavy rain shower (Night)",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","04:00","2015-01-31","N","18","31","13000","1.50","986","R","Light rain",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","04:00","2015-01-31","NW","14","30","28000","4.90","980","R","(Black) Low-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","04:00","2015-01-31","W","8","","8000","1.10","980","R","(White) Medium-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","04:00","2015-01-31","NW","22","38","35000","4.60","985","R","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","04:00","2015-01-31","NNW","22","39","20000","5.60","981","R","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","04:00","2015-01-31","VRB","-99","","75000","2.10","979","R","(White) Medium-level cloud",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","04:00","2015-01-31","N","30","46","","-2.40","","#","N/A",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","04:00","2015-01-31","NNW","19","32","14000","4.70","976","R","(White) Medium-level cloud",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","04:00","2015-01-31","NW","7","","30000","1.80","977","R","Light rain",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","04:00","2015-01-31","W","6","","1900","0.40","977","R","Light snow",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","04:00","2015-01-31","W","14","","25000","2.40","979","R","(White) Medium-level cloud",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","04:00","2015-01-31","W","9","","20000","1.20","979","R","(Black) Low-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","04:00","2015-01-31","W","7","","10000","1.00","977","R","Light rain",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","04:00","2015-01-31","WSW","9","","15000","0.60","977","S","(White) Medium-level cloud",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","04:00","2015-01-31","WSW","16","","17000","0.50","977","R","(White) Medium-level cloud",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","04:00","2015-01-31","WSW","7","","17000","0.60","979","F","Partly cloudy (Night)",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","04:00","2015-01-31","NW","24","32","35000","5.30","984","R","(White) Medium-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","04:00","2015-01-31","W","14","","17000","1.70","981","F","Heavy rain shower (Night)",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","04:00","2015-01-31","NW","19","31","28000","3.40","985","F","Clear sky (Night)",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","04:00","2015-01-31","NW","24","36","24000","5.00","982","F","Clear sky (Night)",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","04:00","2015-01-31","WNW","8","","1900","0.10","980","F","Light snow shower (Night)",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","04:00","2015-01-31","W","10","","4300","1.20","980","F","(White) Medium-level cloud",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","04:00","2015-01-31","W","11","","","1.40","979","F","N/A",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","04:00","2015-01-31","W","8","","26000","1.10","981","F","Clear sky (Night)",
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","04:00","2015-01-31","N","29","47","11000","3.80","976","R","Heavy rain shower (Night)",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","04:00","2015-01-31","N","31","","5000","3.00","988","R","Light rain",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","04:00","2015-01-31","NE","66","85","","-2.30","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","04:00","2015-01-31","N","18","37","10000","2.90","983","R","Light rain",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","04:00","2015-01-31","NNW","22","32","21000","4.00","982","R","(Black) Low-level cloud",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","04:00","2015-01-31","NNW","13","33","23000","2.70","979","R","(Black) Low-level cloud",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","04:00","2015-01-31","NNW","17","34","75000","3.20","982","R","(White) Medium-level cloud",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","04:00","2015-01-31","NNW","34","49","","-1.40","","#","N/A",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","04:00","2015-01-31","NNW","13","24","50000","2.70","978","R","(White) Medium-level cloud",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","04:00","2015-01-31","NNW","11","30","40000","2.70","990","R","Light rain shower (Night)",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","04:00","2015-01-31","NNE","19","43","18000","3.80","986","R","(Black) Low-level cloud",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","04:00","2015-01-31","NW","30","43","10000","5.30","982","R","Light rain shower (Night)",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","04:00","2015-01-31","WNW","36","48","22000","4.70","983","R","(White) Medium-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","04:00","2015-01-31","WNW","16","31","17000","4.50","982","R","(White) Medium-level cloud",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","04:00","2015-01-31","WNW","15","30","","3.30","983","R","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","04:00","2015-01-31","NW","8","","50000","2.30","980","R","(Black) Low-level cloud",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","04:00","2015-01-31","NNW","15","","30000","1.30","979","R","(Black) Low-level cloud",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","04:00","2015-01-31","N","18","29","28000","1.90","978","R","(Black) Low-level cloud",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","04:00","2015-01-31","NW","10","","10000","2.10","977","R","Heavy Rain",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","04:00","2015-01-31","NW","9","","","0.00","","#","N/A",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","04:00","2015-01-31","VRB","-99","","","1.30","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","04:00","2015-01-31","W","14","","24000","3.00","981","R","(White) Medium-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","04:00","2015-01-31","SW","5","","19000","0.40","978","R","(Black) Low-level cloud",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","04:00","2015-01-31","SW","7","","15000","-0.10","976","R","(White) Medium-level cloud",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","04:00","2015-01-31","W","10","","23000","0.40","978","F","(White) Medium-level cloud",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","04:00","2015-01-31","WSW","9","","16000","-1.80","978","F","Clear sky (Night)",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","04:00","2015-01-31","W","16","","40000","2.80","981","F","(Black) Low-level cloud",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","04:00","2015-01-31","W","11","","","1.30","981","F","(Black) Low-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","04:00","2015-01-31","NNW","24","38","18000","4.60","987","R","Light snow shower (Night)",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","04:00","2015-01-31","WNW","14","29","27000","2.00","983","R","(White) Medium-level cloud",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","04:00","2015-01-31","W","6","","2500","0.70","980","F","Light snow",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","04:00","2015-01-31","W","13","","17000","1.40","981","F","(Black) Low-level cloud",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","04:00","2015-01-31","W","9","","27000","-0.50","980","F","Partly cloudy (Night)",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","04:00","2015-01-31","SW","10","","18000","-0.90","980","F","Clear sky (Night)",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","04:00","2015-01-31","WSW","10","","","0.20","981","F","N/A",
