Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","11:00","2015-01-30","N","19","30","13000","5.50","965","S","(White) Medium-level cloud",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","11:00","2015-01-30","NNW","21","29","8000","3.10","976","F","Light rain",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","11:00","2015-01-30","N","24","53","","-2.70","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","11:00","2015-01-30","WNW","19","30","35000","2.30","973","F","Sunny (Day)",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","11:00","2015-01-30","W","18","30","60000","2.90","973","R","Sunny intervals",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","11:00","2015-01-30","WNW","15","","35000","3.70","972","F","Sunny (Day)",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","11:00","2015-01-30","WNW","8","","27000","3.60","977","R","Sunny (Day)",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","11:00","2015-01-30","WNW","15","","30000","4.50","975","R","Sunny (Day)",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","11:00","2015-01-30","WNW","13","","35000","1.90","977","R","Sunny (Day)",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","11:00","2015-01-30","WNW","16","31","20000","5.30","983","R","Sunny intervals",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","11:00","2015-01-30","NW","11","","12000","4.10","982","R","Sunny intervals",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","11:00","2015-01-30","WNW","9","32","15000","4.80","982","R","(Black) Low-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","11:00","2015-01-30","SW","6","","","4.60","981","R","N/A",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","11:00","2015-01-30","WNW","3","","13000","2.80","983","R","Light rain shower (Day)",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","11:00","2015-01-30","WNW","16","","19000","5.70","983","F","Light rain",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","11:00","2015-01-30","NNW","18","29","21000","5.50","979","R","Sunny (Day)",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","11:00","2015-01-30","N","3","","24000","0.70","978","R","(White) Medium-level cloud",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","11:00","2015-01-30","W","13","","20000","1.20","976","R","Sunny (Day)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","11:00","2015-01-30","NW","17","","30000","4.50","977","R","Sunny (Day)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","11:00","2015-01-30","WNW","13","","","2.00","975","R","Sunny (Day)",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","11:00","2015-01-30","NW","5","","500","0.70","979","F","Fog",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","11:00","2015-01-30","W","11","","40000","4.70","981","F","(White) Medium-level cloud",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","11:00","2015-01-30","WSW","9","","16000","0.50","977","S","(White) Medium-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","11:00","2015-01-30","W","9","","20000","1.90","978","R","(White) Medium-level cloud",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","11:00","2015-01-30","WSW","10","","7000","0.40","978","R","Mist",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","11:00","2015-01-30","W","11","","8000","0.00","979","R","Mist",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","11:00","2015-01-30","W","9","","18000","3.20","980","R","Sunny (Day)",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","11:00","2015-01-30","W","10","","30000","4.20","982","R","Sunny intervals",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","11:00","2015-01-30","NW","22","38","16000","7.30","987","R","(White) Medium-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","11:00","2015-01-30","WNW","15","","15000","5.70","983","R","Sunny intervals",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","11:00","2015-01-30","W","6","","30000","3.40","981","R","Sunny intervals",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","11:00","2015-01-30","WNW","14","","27000","3.90","981","R","Sunny (Day)",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","11:00","2015-01-30","NW","11","","28000","1.10","980","R","(Black) Low-level cloud",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","11:00","2015-01-30","WNW","10","","","5.00","982","R","N/A",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","11:00","2015-01-30","N","11","","35000","3.30","980","R","Sunny (Day)",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","11:00","2015-01-30","NNW","17","","30000","3.90","970","F","(White) Medium-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","11:00","2015-01-30","NW","17","29","16000","3.40","976","F","Light rain shower (Day)",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","11:00","2015-01-30","WNW","15","","4900","1.80","973","F","Heavy rain shower (Day)",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","11:00","2015-01-30","W","16","","30000","3.00","971","F","Sunny intervals",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","11:00","2015-01-30","W","17","","35000","3.00","974","R","Sunny (Day)",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","11:00","2015-01-30","NW","23","37","20000","3.10","980","R","Light rain shower (Day)",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","11:00","2015-01-30","SSW","6","","45000","3.50","976","R","Sunny (Day)",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","11:00","2015-01-30","WNW","11","","16000","3.10","979","R","Sunny (Day)",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","11:00","2015-01-30","WSW","14","","","-99.00","","#","N/A",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","11:00","2015-01-30","NW","14","","15000","4.60","982","R","Sunny intervals",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","11:00","2015-01-30","NNW","24","30","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","11:00","2015-01-30","NW","16","","21000","6.80","980","R","(Black) Low-level cloud",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","11:00","2015-01-30","NW","29","40","20000","5.60","983","R","(White) Medium-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","11:00","2015-01-30","NW","18","29","6000","6.10","984","R","(White) Medium-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","11:00","2015-01-30","NW","21","30","17000","4.10","979","R","Sunny (Day)",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","11:00","2015-01-30","SW","10","","100","-1.40","977","R","Light rain",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","11:00","2015-01-30","NW","22","30","","5.90","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","11:00","2015-01-30","W","15","","20000","2.50","975","R","Sunny (Day)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","11:00","2015-01-30","W","5","","24000","3.50","977","R","Sunny (Day)",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","11:00","2015-01-30","W","9","","30000","1.60","976","R","Sunny (Day)",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","11:00","2015-01-30","WNW","9","","45000","5.90","981","F","Sunny (Day)",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","11:00","2015-01-30","WSW","8","","18000","2.00","980","R","(Black) Low-level cloud",
