Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","21:00","2015-07-30","E","5","","55000","11.70","1020","R","Partly cloudy (Night)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","21:00","2015-07-30","SE","6","","","11.90","1019","R","(White) Medium-level cloud",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","21:00","2015-07-30","N","3","","35000","8.00","1021","R","Clear sky (Night)",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","21:00","2015-07-30","N","3","","45000","10.20","1021","R","Clear sky (Night)",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","21:00","2015-07-30","WSW","5","","16000","11.60","1019","R","Partly cloudy (Night)",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","21:00","2015-07-30","VRB","0","","25000","10.90","1020","R","Partly cloudy (Night)",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","21:00","2015-07-30","SE","2","","20000","11.90","1020","R","Partly cloudy (Night)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","21:00","2015-07-30","E","3","","28000","11.30","1020","R","Clear sky (Night)",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","21:00","2015-07-30","NNW","3","","50000","12.00","1021","R","Clear sky (Night)",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","21:00","2015-07-30","WNW","6","","50000","12.20","1020","R","Clear sky (Night)",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","21:00","2015-07-30","N","6","","50000","7.90","1022","R","Clear sky (Night)",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","21:00","2015-07-30","WSW","6","","50000","11.80","1021","R","Clear sky (Night)",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","21:00","2015-07-30","ENE","3","","40000","9.10","1020","R","Clear sky (Night)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","21:00","2015-07-30","NW","5","","25000","13.80","1020","R","Clear sky (Night)",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","21:00","2015-07-30","SSE","3","","50000","13.50","1020","R","(White) Medium-level cloud",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","21:00","2015-07-30","NNW","10","","","15.90","1020","R","N/A",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","21:00","2015-07-30","SW","16","","18000","12.20","1015","F","(Black) Low-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","21:00","2015-07-30","S","13","","30000","10.70","1016","F","Light rain",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","21:00","2015-07-30","W","6","","50000","10.70","1018","F","(Black) Low-level cloud",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","21:00","2015-07-30","WSW","17","","","3.00","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","21:00","2015-07-30","SSE","8","","50000","9.80","1017","S","Partly cloudy (Night)",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","21:00","2015-07-30","S","9","","2900","11.10","1018","F","(Black) Low-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","21:00","2015-07-30","SW","8","","50000","12.50","1018","R","(Black) Low-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","21:00","2015-07-30","WSW","11","","50000","11.60","1019","R","(White) Medium-level cloud",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","21:00","2015-07-30","WSW","9","","","-99.00","","#","N/A",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","21:00","2015-07-30","SE","6","","50000","12.50","1018","F","(Black) Low-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","21:00","2015-07-30","W","8","","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","21:00","2015-07-30","W","3","","50000","8.20","1021","R","Clear sky (Night)",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","21:00","2015-07-30","WSW","8","","50000","9.50","1022","S","Clear sky (Night)",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","21:00","2015-07-30","NNW","8","","50000","10.10","1022","R","Clear sky (Night)",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","21:00","2015-07-30","WSW","8","","30000","11.20","1020","R","(White) Medium-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","21:00","2015-07-30","WSW","8","","40000","8.60","1019","R","Clear sky (Night)",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","21:00","2015-07-30","W","10","","","12.30","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","21:00","2015-07-30","SSE","3","","35000","8.50","1019","R","Clear sky (Night)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","21:00","2015-07-30","NE","6","","23000","11.60","1019","R","Clear sky (Night)",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","21:00","2015-07-30","SE","5","","35000","10.50","1019","R","Partly cloudy (Night)",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","21:00","2015-07-30","WSW","2","","20000","7.50","1021","R","Clear sky (Night)",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","21:00","2015-07-30","NNW","2","","27000","9.70","1021","R","Clear sky (Night)",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","21:00","2015-07-30","SSW","6","","15000","10.40","1020","R","Partly cloudy (Night)",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","21:00","2015-07-30","S","3","","30000","10.70","1020","R","(White) Medium-level cloud",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","21:00","2015-07-30","WNW","3","","50000","12.40","1020","R","(White) Medium-level cloud",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","21:00","2015-07-30","NW","5","","50000","13.80","1020","R","Clear sky (Night)",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","21:00","2015-07-30","NNW","3","","","13.00","1020","R","Clear sky (Night)",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","21:00","2015-07-30","NE","6","","50000","11.40","1022","R","Partly cloudy (Night)",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","21:00","2015-07-30","VRB","-99","","","11.40","","#","N/A",
"3862","HURN (3862)","50.7790","-1.8350","South West England","21:00","2015-07-30","NNW","6","","30000","12.10","1020","R","Clear sky (Night)",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","21:00","2015-07-30","NNW","5","","50000","13.70","1020","R","Clear sky (Night)",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","21:00","2015-07-30","SE","3","","29000","13.90","1020","R","Partly cloudy (Night)",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","21:00","2015-07-30","NNE","6","","","10.10","1020","R","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","21:00","2015-07-30","NNE","6","","","11.80","1020","R","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","21:00","2015-07-30","WSW","2","","50000","7.30","1016","S","Partly cloudy (Night)",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","21:00","2015-07-30","S","14","","7000","11.20","1016","F","Light rain shower (Night)",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","21:00","2015-07-30","S","3","","50000","10.90","1016","F","Light rain",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","21:00","2015-07-30","N","2","","35000","8.70","1016","F","Partly cloudy (Night)",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","21:00","2015-07-30","SSE","2","","50000","8.30","1017","S","(White) Medium-level cloud",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","21:00","2015-07-30","SE","9","","17000","10.60","1018","F","(Black) Low-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","21:00","2015-07-30","SW","6","","30000","9.50","1019","R","(Black) Low-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","21:00","2015-07-30","VRB","0","","40000","12.00","1019","F","(White) Medium-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","21:00","2015-07-30","WSW","7","","40000","11.50","1018","R","(Black) Low-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","21:00","2015-07-30","S","3","","35000","9.80","1019","F","(White) Medium-level cloud",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","21:00","2015-07-30","SW","6","","50000","11.40","1019","F","(White) Medium-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","21:00","2015-07-30","WSW","5","","28000","9.70","1021","F","Clear sky (Night)",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","21:00","2015-07-30","NNE","1","","22000","8.60","1021","R","Clear sky (Night)",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","21:00","2015-07-30","WNW","5","","60000","9.70","1022","R","Clear sky (Night)",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","21:00","2015-07-30","SW","15","","60000","12.40","1020","F","Partly cloudy (Night)",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","21:00","2015-07-30","VRB","-99","","35000","11.90","1019","R","(White) Medium-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","21:00","2015-07-30","W","11","","19000","13.50","1020","S","Clear sky (Night)",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","21:00","2015-07-30","SSW","6","","40000","8.80","1018","R","(White) Medium-level cloud",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","21:00","2015-07-30","SE","5","","40000","11.00","1020","R","(White) Medium-level cloud",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","21:00","2015-07-30","W","3","","50000","9.00","1020","R","Clear sky (Night)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","21:00","2015-07-30","WNW","5","","40000","9.50","1021","R","Partly cloudy (Night)",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","21:00","2015-07-30","NNW","3","","50000","10.70","1021","R","Clear sky (Night)",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","21:00","2015-07-30","S","5","","15000","11.20","1020","R","Clear sky (Night)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","21:00","2015-07-30","SSE","5","","14000","9.20","1020","R","Clear sky (Night)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","21:00","2015-07-30","S","3","","45000","9.50","1020","R","Clear sky (Night)",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","21:00","2015-07-30","ESE","3","","22000","10.90","1020","R","Clear sky (Night)",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","21:00","2015-07-30","N","9","","27000","7.70","1022","R","Clear sky (Night)",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","21:00","2015-07-30","N","7","","50000","12.10","1022","R","Clear sky (Night)",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","21:00","2015-07-30","N","8","","40000","12.50","1021","R","Clear sky (Night)",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","21:00","2015-07-30","N","10","","45000","14.30","1020","R","Clear sky (Night)",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","21:00","2015-07-30","N","5","","40000","11.60","1020","R","Clear sky (Night)",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","21:00","2015-07-30","NW","1","","30000","10.90","1020","R","Clear sky (Night)",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","21:00","2015-07-30","ESE","6","","","13.70","1020","R","N/A",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","21:00","2015-07-30","NW","5","","45000","13.70","1020","R","Clear sky (Night)",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","21:00","2015-07-30","NE","1","","45000","13.00","1020","R","(White) Medium-level cloud",
