Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","10:00","2015-09-02","N","15","29","35000","11.10","1022","F","(Black) Low-level cloud",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","10:00","2015-09-02","N","13","","","1.70","","#","N/A",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","10:00","2015-09-02","NNW","18","","20000","11.70","1018","F","(White) Medium-level cloud",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","10:00","2015-09-02","WNW","10","","50000","14.30","1018","F","(White) Medium-level cloud",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","10:00","2015-09-02","NW","10","","35000","12.30","1017","F","(White) Medium-level cloud",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","10:00","2015-09-02","NW","19","","45000","14.30","1020","R","(White) Medium-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","10:00","2015-09-02","N","2","","","12.10","1019","R","N/A",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","10:00","2015-09-02","NNW","11","","30000","13.40","1019","R","(White) Medium-level cloud",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","10:00","2015-09-02","NNW","8","","24000","13.20","1017","F","(Black) Low-level cloud",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","10:00","2015-09-02","NNW","9","","40000","13.80","1017","S","Sunny intervals",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","10:00","2015-09-02","NW","8","","21000","14.30","1017","R","(Black) Low-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","10:00","2015-09-02","NW","3","","40000","14.60","1018","R","(Black) Low-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","10:00","2015-09-02","NNW","7","","30000","15.60","1017","R","(White) Medium-level cloud",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","10:00","2015-09-02","NNW","7","","45000","13.80","1018","R","(White) Medium-level cloud",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","10:00","2015-09-02","NW","13","","30000","15.40","1020","R","Sunny intervals",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","10:00","2015-09-02","NNE","10","","15000","12.80","1021","R","(White) Medium-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","10:00","2015-09-02","NW","9","","30000","15.20","1019","F","Sunny intervals",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","10:00","2015-09-02","NW","7","","35000","13.90","1018","R","Sunny intervals",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","10:00","2015-09-02","WNW","3","","","15.50","1017","R","N/A",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","10:00","2015-09-02","NNW","24","39","20000","10.70","1014","F","(Black) Low-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","10:00","2015-09-02","N","15","31","24000","10.90","1020","F","(White) Medium-level cloud",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","10:00","2015-09-02","NNW","16","","45000","11.50","1018","F","(Black) Low-level cloud",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","10:00","2015-09-02","N","22","29","22000","11.60","1020","R","(White) Medium-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","10:00","2015-09-02","NW","6","","40000","13.40","1017","F","(White) Medium-level cloud",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","10:00","2015-09-02","NW","8","","40000","12.40","1020","F","(White) Medium-level cloud",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","10:00","2015-09-02","WNW","17","","21000","12.90","1021","R","(Black) Low-level cloud",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","10:00","2015-09-02","WNW","9","","35000","15.00","1019","R","Sunny intervals",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","10:00","2015-09-02","W","7","","","14.70","","#","N/A",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","10:00","2015-09-02","N","6","","50000","14.50","1017","F","(White) Medium-level cloud",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","10:00","2015-09-02","NNW","5","","35000","13.20","1017","R","Sunny intervals",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","10:00","2015-09-02","NW","9","","30000","14.00","1019","R","(White) Medium-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","10:00","2015-09-02","NNW","8","","35000","13.80","1018","R","(White) Medium-level cloud",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","10:00","2015-09-02","NNW","8","","10000","14.60","1017","R","(White) Medium-level cloud",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","10:00","2015-09-02","NW","8","","24000","13.50","1018","R","Sunny intervals",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","10:00","2015-09-02","NNW","8","","30000","14.60","1019","S","Sunny intervals",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","10:00","2015-09-02","NW","8","","35000","13.70","1020","R","Sunny intervals",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","10:00","2015-09-02","NW","6","","40000","14.20","1018","R","(White) Medium-level cloud",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","10:00","2015-09-02","NW","3","","40000","15.90","1018","S","Sunny intervals",
