Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","23:00","2015-12-05","SW","23","44","15000","4.70","980","R","Light rain shower (Night)",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","23:00","2015-12-05","W","23","36","18000","6.00","989","R","Light rain",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","23:00","2015-12-05","SW","7","","18000","4.70","990","R","Heavy Rain",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","23:00","2015-12-05","WNW","6","","16000","3.90","991","R","Light rain",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","23:00","2015-12-05","W","38","61","","-1.10","","#","N/A",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","23:00","2015-12-05","VRB","0","","11000","6.00","988","R","Heavy Rain",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","23:00","2015-12-05","NNW","7","","20000","6.90","992","R","(Black) Low-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","23:00","2015-12-05","SW","36","53","12000","11.50","990","F","(Black) Low-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","23:00","2015-12-05","SW","32","48","12000","12.60","994","F","(Black) Low-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","23:00","2015-12-05","SW","32","57","60000","13.30","988","F","(Black) Low-level cloud",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","23:00","2015-12-05","NW","9","33","18000","8.50","993","R","Light rain shower (Night)",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","23:00","2015-12-05","WSW","22","47","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","23:00","2015-12-05","S","17","37","50000","13.30","1005","R","(Black) Low-level cloud",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","23:00","2015-12-05","SSW","25","43","4700","10.80","1007","F","Drizzle",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","23:00","2015-12-05","SSW","38","49","4700","12.30","1010","F","(Black) Low-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","23:00","2015-12-05","SSW","32","51","6000","10.90","998","F","(Black) Low-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","23:00","2015-12-05","SW","37","57","13000","11.20","994","F","(White) Medium-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","23:00","2015-12-05","SSW","26","43","","11.40","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","23:00","2015-12-05","SW","44","70","50000","11.40","997","F","(White) Medium-level cloud",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","23:00","2015-12-05","SSW","26","40","23000","13.40","1002","R","(Black) Low-level cloud",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","23:00","2015-12-05","SW","28","47","21000","12.10","1002","F","Partly cloudy (Night)",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","23:00","2015-12-05","WSW","25","40","23000","11.80","1009","F","(White) Medium-level cloud",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","23:00","2015-12-05","SSW","13","36","15000","10.70","1009","F","(White) Medium-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","23:00","2015-12-05","SW","43","60","28000","11.60","1007","F","(Black) Low-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","23:00","2015-12-05","SW","37","49","23000","11.00","1008","F","(White) Medium-level cloud",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","23:00","2015-12-05","SW","24","43","35000","11.30","1010","F","(White) Medium-level cloud",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","23:00","2015-12-05","SSW","10","","20000","11.60","1013","F","Light rain shower (Night)",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","23:00","2015-12-05","SSW","15","29","","11.20","1013","F","(Black) Low-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","23:00","2015-12-05","SW","21","34","10000","12.20","1014","F","(Black) Low-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","23:00","2015-12-05","VRB","-99","","","12.50","","#","N/A",
"3862","HURN (3862)","50.7790","-1.8350","South West England","23:00","2015-12-05","SW","19","31","20000","12.90","1016","F","(Black) Low-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","23:00","2015-12-05","SW","21","34","35000","12.30","1014","F","(Black) Low-level cloud",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","23:00","2015-12-05","SSW","17","38","21000","11.60","1016","F","(Black) Low-level cloud",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","23:00","2015-12-05","SW","25","44","","10.90","1016","F","N/A",
