Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","00:00","2015-11-03","VRB","0","","14000","8.30","1014","F","(White) Medium-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","00:00","2015-11-03","S","8","","30000","13.00","1014","F","Light rain shower (Night)",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","00:00","2015-11-03","SSE","2","","300","5.90","1014","F","Fog",
"3072","CAIRNWELL (3072)","56.8800","-3.4200","Grampian","00:00","2015-11-03","WSW","19","","","6.10","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","00:00","2015-11-03","SW","7","","100","9.60","1016","F","Fog",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","00:00","2015-11-03","ESE","17","","9000","11.70","1016","F","(Black) Low-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","00:00","2015-11-03","SW","6","","9000","10.80","1017","F","Mist",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","00:00","2015-11-03","ESE","7","","1700","10.00","1017","F","(Black) Low-level cloud",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","00:00","2015-11-03","ESE","7","","1400","8.40","1015","F","Mist",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","00:00","2015-11-03","E","1","","16000","7.70","1016","F","Mist",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","00:00","2015-11-03","ENE","3","","30000","7.20","1016","F","Clear sky (Night)",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","00:00","2015-11-03","SE","6","","22000","10.80","1017","F","Clear sky (Night)",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","00:00","2015-11-03","S","3","","22000","5.10","1017","F","Clear sky (Night)",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","00:00","2015-11-03","E","16","","","11.10","1018","F","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","00:00","2015-11-03","SE","2","","80","6.20","1018","F","Fog",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","00:00","2015-11-03","SW","8","","21000","10.30","1018","F","N/A",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","00:00","2015-11-03","E","6","","","5.90","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","00:00","2015-11-03","S","2","","11000","7.30","1018","F","Clear sky (Night)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","00:00","2015-11-03","S","8","","500","7.70","1019","F","(Black) Low-level cloud",
