Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","12:00","2015-11-28","SW","6","33","20000","2.80","984","F","(White) Medium-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","12:00","2015-11-28","SW","21","30","15000","7.00","985","F","Light rain shower (Day)",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","12:00","2015-11-28","SW","49","70","","-3.50","","#","N/A",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","12:00","2015-11-28","W","23","36","9000","7.20","989","F","(Black) Low-level cloud",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","12:00","2015-11-28","SW","25","39","11000","5.70","991","F","Light rain",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","12:00","2015-11-28","SSW","10","","20000","5.50","994","F","Light rain shower (Day)",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","12:00","2015-11-28","SSW","16","","10000","7.60","1004","F","Light rain shower (Day)",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","12:00","2015-11-28","WSW","26","45","25000","9.20","1010","F","Light rain",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","12:00","2015-11-28","SW","34","45","","7.90","","#","N/A",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","12:00","2015-11-28","S","22","34","19000","6.40","1001","F","Light rain shower (Day)",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","12:00","2015-11-28","SW","24","38","9000","4.30","1002","F","Light rain",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","12:00","2015-11-28","SSW","14","","30000","5.50","1007","F","(White) Medium-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","12:00","2015-11-28","SSW","18","","35000","5.50","1007","F","(Black) Low-level cloud",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","12:00","2015-11-28","SW","15","","45000","6.20","1010","F","(White) Medium-level cloud",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","12:00","2015-11-28","WSW","25","44","18000","9.80","1012","F","(Black) Low-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","12:00","2015-11-28","WSW","21","36","8000","9.00","1015","F","Light rain shower (Day)",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","12:00","2015-11-28","SW","16","30","45000","8.80","1013","F","(White) Medium-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","12:00","2015-11-28","WSW","14","25","40000","8.00","1013","F","(Black) Low-level cloud",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","12:00","2015-11-28","WSW","19","30","","8.10","1014","F","N/A",
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","12:00","2015-11-28","SSW","17","29","10000","3.00","984","F","Heavy rain shower (Day)",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","12:00","2015-11-28","WNW","13","33","3700","1.80","986","F","Heavy Rain",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","12:00","2015-11-28","SSW","21","32","30000","4.40","984","F","(White) Medium-level cloud",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","12:00","2015-11-28","SW","30","44","45000","4.40","989","F","(Black) Low-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","12:00","2015-11-28","SW","30","45","11000","7.20","992","F","Light rain",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","12:00","2015-11-28","SW","25","46","9000","5.20","995","F","Light rain",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","12:00","2015-11-28","WSW","37","60","8000","6.90","1003","F","Heavy Rain",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","12:00","2015-11-28","WSW","28","47","7000","9.20","1009","F","(Black) Low-level cloud",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","12:00","2015-11-28","SSW","34","51","4400","8.10","999","F","Heavy Rain",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","12:00","2015-11-28","SSW","32","44","26000","4.70","999","F","Sunny (Day)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","12:00","2015-11-28","S","14","","21000","5.10","1002","F","(Black) Low-level cloud",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","12:00","2015-11-28","SSW","17","31","30000","7.30","1006","F","Light rain shower (Day)",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","12:00","2015-11-28","SSW","24","33","35000","5.60","1007","F","(Black) Low-level cloud",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","12:00","2015-11-28","SW","17","29","24000","5.70","1010","F","(White) Medium-level cloud",
