Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","04:00","2015-07-01","ESE","5","","17000","13.10","1015","F","(White) Medium-level cloud",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","04:00","2015-07-01","E","9","","15000","18.80","1015","R","(White) Medium-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","04:00","2015-07-01","NE","6","","30000","20.60","1013","F","(White) Medium-level cloud",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","04:00","2015-07-01","ESE","7","","35000","19.10","1009","F","(Black) Low-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","04:00","2015-07-01","NE","9","","19000","15.00","1014","F","(White) Medium-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","04:00","2015-07-01","W","2","","6000","14.50","1008","F","Mist",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","04:00","2015-07-01","SE","15","","40000","21.00","1008","F","Sunny (Day)",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","04:00","2015-07-01","E","9","","15000","15.30","1015","F","Sunny intervals",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","04:00","2015-07-01","SSW","2","","25000","19.40","1012","F","Sunny intervals",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","04:00","2015-07-01","NW","5","","28000","13.10","1014","F","Sunny (Day)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","04:00","2015-07-01","E","6","","13000","17.70","1012","F","Sunny (Day)",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","04:00","2015-07-01","E","10","","50000","19.00","1011","F","Sunny (Day)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","04:00","2015-07-01","ESE","10","","25000","19.40","1012","F","Sunny intervals",
