Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","10:00","2015-02-05","NNE","7","","10000","5.30","1030","R","(Black) Low-level cloud",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","10:00","2015-02-05","S","1","","600","1.10","1030","R","Fog",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","10:00","2015-02-05","W","6","","50000","5.10","1028","R","Sunny intervals",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","10:00","2015-02-05","S","1","","12000","1.90","1029","R","(Black) Low-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","10:00","2015-02-05","SW","3","","27000","4.20","1028","R","Sunny intervals",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","10:00","2015-02-05","NW","6","","40000","3.70","1031","R","(Black) Low-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","10:00","2015-02-05","N","13","","","-99.00","","#","N/A",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","10:00","2015-02-05","N","15","","25000","5.30","1028","R","(White) Medium-level cloud",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","10:00","2015-02-05","NNW","5","","","4.50","1028","R","N/A",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","10:00","2015-02-05","WNW","2","","45000","2.40","1028","R","Sunny (Day)",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","10:00","2015-02-05","WNW","5","","40000","2.10","1028","R","Sunny intervals",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","10:00","2015-02-05","NNW","8","","","1.80","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","10:00","2015-02-05","N","6","","22000","4.30","1028","R","(Black) Low-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","10:00","2015-02-05","N","10","","25000","3.00","1027","R","(Black) Low-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","10:00","2015-02-05","N","7","","6000","2.30","1026","R","Light rain",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","10:00","2015-02-05","N","10","","20000","2.00","1025","R","(White) Medium-level cloud",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","10:00","2015-02-05","NNW","9","","30000","1.60","1028","R","(Black) Low-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","10:00","2015-02-05","NNE","11","","25000","6.30","1028","R","(White) Medium-level cloud",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","10:00","2015-02-05","N","23","29","35000","3.70","1025","R","(Black) Low-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","10:00","2015-02-05","NNE","10","","15000","1.90","1025","R","(Black) Low-level cloud",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","10:00","2015-02-05","N","9","","11000","2.20","1025","R","Drizzle",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","10:00","2015-02-05","N","3","17","","3.20","1025","R","N/A",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","10:00","2015-02-05","W","8","","14000","5.50","1029","R","(Black) Low-level cloud",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","10:00","2015-02-05","SW","2","","30000","3.00","1029","R","Sunny intervals",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","10:00","2015-02-05","NW","10","","26000","5.30","1028","R","Sunny intervals",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","10:00","2015-02-05","NW","5","","","1.40","","#","N/A",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","10:00","2015-02-05","WSW","10","","","-99.00","","#","N/A",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","10:00","2015-02-05","NNW","8","","19000","6.00","1030","R","(Black) Low-level cloud",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","10:00","2015-02-05","N","9","","25000","5.30","1029","R","Sunny intervals",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","10:00","2015-02-05","N","1","","23000","0.80","1029","R","(White) Medium-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","10:00","2015-02-05","NNW","13","","25000","7.30","1029","R","Sunny intervals",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","10:00","2015-02-05","NE","2","","23000","0.50","1029","R","Sunny (Day)",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","10:00","2015-02-05","N","13","","35000","4.70","1027","R","(White) Medium-level cloud",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","10:00","2015-02-05","ENE","10","","","3.90","1026","R","(Black) Low-level cloud",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","10:00","2015-02-05","NW","7","","30000","2.30","1027","R","(White) Medium-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","10:00","2015-02-05","NNW","8","","12000","1.70","1026","R","Light rain",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","10:00","2015-02-05","ENE","13","","13000","3.00","1026","R","(Black) Low-level cloud",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","10:00","2015-02-05","N","7","","6000","1.20","1025","R","Light rain",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","10:00","2015-02-05","N","8","","15000","1.90","1026","R","(Black) Low-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","10:00","2015-02-05","NNE","8","","22000","4.40","1028","R","(Black) Low-level cloud",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","10:00","2015-02-05","N","13","","25000","2.90","1026","R","(White) Medium-level cloud",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","10:00","2015-02-05","N","10","","20000","2.60","1026","R","Sleet",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","10:00","2015-02-05","N","8","","2500","0.20","1025","R","Heavy snow",
"3874","SOLENT MRSC (3874)","50.8070","-1.2080","London & South East England","10:00","2015-02-05","N","16","","","2.60","1025","R","N/A",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","10:00","2015-02-05","W","8","","23000","4.70","1025","R","(White) Medium-level cloud",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","10:00","2015-02-05","N","14","","","0.00","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","10:00","2015-02-05","WNW","1","","19000","1.90","1029","R","Sunny intervals",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","10:00","2015-02-05","NW","2","","19000","6.30","1029","R","(White) Medium-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","10:00","2015-02-05","NNW","3","","24000","5.60","1029","R","Sunny (Day)",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","10:00","2015-02-05","W","5","","18000","3.30","1031","R","(Black) Low-level cloud",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","10:00","2015-02-05","SW","5","","11000","3.80","1030","R","Mist",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","10:00","2015-02-05","NW","6","","26000","4.40","1029","R","(Black) Low-level cloud",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","10:00","2015-02-05","N","2","","40000","2.20","1028","R","(Black) Low-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","10:00","2015-02-05","NE","6","","21000","3.70","1029","R","Sunny (Day)",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","10:00","2015-02-05","WSW","5","","23000","-0.70","1029","R","Sunny intervals",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","10:00","2015-02-05","N","3","","35000","3.40","1028","R","(White) Medium-level cloud",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","10:00","2015-02-05","N","5","","26000","1.60","1028","R","(Black) Low-level cloud",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","10:00","2015-02-05","N","8","","26000","2.60","1026","R","(Black) Low-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","10:00","2015-02-05","NNW","9","","15000","1.60","1026","R","Light rain",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","10:00","2015-02-05","N","8","","4000","2.70","1026","R","Light rain",
"3696","WALTON-ON-THE-NAZE (3696)","51.8500","1.2800","East of England","10:00","2015-02-05","N","9","","","-99.00","","#","N/A",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","10:00","2015-02-05","NNW","11","","15000","2.10","1026","R","Light rain",
