Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","08:00","2015-12-13","E","3","","27000","-0.60","1018","R","(White) Medium-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","08:00","2015-12-13","VRB","0","","10000","-3.60","1019","R","Clear sky (Night)",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","08:00","2015-12-13","NNW","2","","17000","-3.00","1018","R","Clear sky (Night)",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","08:00","2015-12-13","VRB","0","","18000","-3.30","1019","R","Clear sky (Night)",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","08:00","2015-12-13","S","6","","50000","1.70","1018","R","Clear sky (Night)",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","08:00","2015-12-13","ENE","7","","13000","4.90","1016","F","(Black) Low-level cloud",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","08:00","2015-12-13","SE","13","","21000","5.90","1016","F","(Black) Low-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","08:00","2015-12-13","W","3","","14000","5.90","1016","R","Heavy Rain",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","08:00","2015-12-13","SW","7","","","11.10","1017","R","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","08:00","2015-12-13","SE","2","","28000","-1.00","1019","R","Clear sky (Night)",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","08:00","2015-12-13","SSW","1","","27000","-4.80","1020","R","Clear sky (Night)",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","08:00","2015-12-13","E","8","","","-0.70","","#","N/A",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","08:00","2015-12-13","NNW","2","","400","-1.40","1019","R","Fog",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","08:00","2015-12-13","NNW","8","","","3.00","1018","R","Clear sky (Night)",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","08:00","2015-12-13","E","10","","20000","2.00","1019","R","(Black) Low-level cloud",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","08:00","2015-12-13","ENE","5","","5000","4.80","1019","R","Drizzle",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","08:00","2015-12-13","NNE","3","","200","-1.40","1019","R","(White) Medium-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","08:00","2015-12-13","WNW","2","","200","1.50","1019","R","Fog",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","08:00","2015-12-13","NNW","3","","3000","4.30","1019","R","Mist",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","08:00","2015-12-13","NE","3","","4700","5.00","1019","R","Drizzle",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","08:00","2015-12-13","S","10","","27000","11.60","1017","R","(White) Medium-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","08:00","2015-12-13","ENE","7","","8000","8.30","1017","R","Light rain",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","08:00","2015-12-13","S","7","","16000","10.10","1017","R","(Black) Low-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","08:00","2015-12-13","SSW","7","","24000","11.50","1017","R","(White) Medium-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","08:00","2015-12-13","ENE","5","","5000","5.60","1018","R","(Black) Low-level cloud",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","08:00","2015-12-13","ENE","5","","2500","6.60","1018","R","Light rain",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","08:00","2015-12-13","E","5","","3400","5.70","1018","R","(Black) Low-level cloud",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","08:00","2015-12-13","WSW","14","","","12.20","1018","R","N/A",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","08:00","2015-12-13","SSW","2","","22000","1.70","1014","R","Light rain shower (Night)",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","08:00","2015-12-13","SW","6","","50000","1.40","1017","R","(Black) Low-level cloud",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","08:00","2015-12-13","WSW","5","","","-2.10","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","08:00","2015-12-13","SSW","5","","50000","-2.20","1018","R","(White) Medium-level cloud",
"3072","CAIRNWELL (3072)","56.8800","-3.4200","Grampian","08:00","2015-12-13","E","3","","","-3.70","","#","N/A",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","08:00","2015-12-13","NW","7","","45000","-0.40","1018","R","Clear sky (Night)",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","08:00","2015-12-13","E","9","","60000","-0.30","1018","R","(Black) Low-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","08:00","2015-12-13","SW","2","","26000","-4.60","1019","R","Clear sky (Night)",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","08:00","2015-12-13","NE","6","","50000","0.70","1018","R","Clear sky (Night)",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","08:00","2015-12-13","N","1","","200","-2.10","1018","F","Fog",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","08:00","2015-12-13","ENE","5","","35000","0.40","1017","R","Partly cloudy (Night)",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","08:00","2015-12-13","NNE","7","","30000","3.20","1018","R","Light rain",
"3409","BALA (3409)","52.9200","-3.5800","Wales","08:00","2015-12-13","NE","3","","","3.90","1018","R","N/A",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","08:00","2015-12-13","E","2","","12000","3.90","1017","R","Light rain",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","08:00","2015-12-13","ENE","9","","10000","6.80","1017","R","Drizzle",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","08:00","2015-12-13","NNE","5","","50000","0.80","1018","R","Clear sky (Night)",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","08:00","2015-12-13","SSE","1","","100","-2.10","1019","R","Fog",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","08:00","2015-12-13","NNW","2","","30000","-2.50","1020","R","Clear sky (Night)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","08:00","2015-12-13","NW","3","","23000","0.00","1019","R","Clear sky (Night)",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","08:00","2015-12-13","SE","3","","40000","-0.20","1019","R","Clear sky (Night)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","08:00","2015-12-13","E","5","","4800","3.70","1018","R","Light rain",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","08:00","2015-12-13","E","5","","3500","3.90","1019","R","Drizzle",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","08:00","2015-12-13","NNE","3","","6000","1.60","1019","R","Mist",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","08:00","2015-12-13","WNW","2","","4300","0.80","1019","R","Clear sky (Night)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","08:00","2015-12-13","SSW","6","","4000","3.20","1019","R","Mist",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","08:00","2015-12-13","ENE","5","","4300","6.30","1019","R","Mist",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","08:00","2015-12-13","WSW","6","","14000","8.50","1017","R","(Black) Low-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","08:00","2015-12-13","S","16","","23000","12.00","1016","R","(Black) Low-level cloud",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","08:00","2015-12-13","SSW","9","","13000","11.70","1017","R","(Black) Low-level cloud",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","08:00","2015-12-13","WSW","13","","12000","12.10","1018","R","(White) Medium-level cloud",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","08:00","2015-12-13","ESE","9","","1900","4.50","1019","R","Light rain",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","08:00","2015-12-13","E","6","","4000","6.60","1018","R","(Black) Low-level cloud",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","08:00","2015-12-13","ENE","6","","","6.30","1018","R","N/A",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","08:00","2015-12-13","WSW","9","","21000","11.90","1018","R","(Black) Low-level cloud",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","08:00","2015-12-13","W","11","","50000","5.40","1015","R","Clear sky (Night)",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","08:00","2015-12-13","SW","1","","45000","-4.40","1019","R","(White) Medium-level cloud",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","08:00","2015-12-13","NE","5","","","-5.80","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","08:00","2015-12-13","VRB","0","","26000","-5.10","1020","R","Partly cloudy (Night)",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","08:00","2015-12-13","SW","5","","65000","-1.20","1018","R","(White) Medium-level cloud",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","08:00","2015-12-13","SW","1","","24000","-1.60","1018","R","(White) Medium-level cloud",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","08:00","2015-12-13","SE","3","","300","-2.90","1019","R","Fog",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","08:00","2015-12-13","E","3","","","-0.50","","#","N/A",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","08:00","2015-12-13","SSW","5","","45000","-1.70","1019","R","Clear sky (Night)",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","08:00","2015-12-13","VRB","0","","300","-1.70","1018","R","Fog",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","08:00","2015-12-13","E","1","","13000","0.20","1017","F","(White) Medium-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","08:00","2015-12-13","SE","2","","11000","2.70","1018","R","(Black) Low-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","08:00","2015-12-13","E","8","","500","1.90","1018","R","(Black) Low-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","08:00","2015-12-13","SW","5","","13000","10.30","1015","R","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","08:00","2015-12-13","E","14","","40000","5.20","1017","R","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","08:00","2015-12-13","VRB","-99","","4200","-2.40","1019","R","Clear sky (Night)",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","08:00","2015-12-13","ESE","14","","","-1.50","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","08:00","2015-12-13","VRB","0","","2500","-1.10","1019","R","Partly cloudy (Night)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","08:00","2015-12-13","WNW","1","","10000","-0.50","1019","R","Clear sky (Night)",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","08:00","2015-12-13","WSW","2","","1300","-1.10","1019","R","Mist",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","08:00","2015-12-13","E","5","","4200","4.40","1018","R","(White) Medium-level cloud",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","08:00","2015-12-13","E","2","","3900","4.00","1019","R","(Black) Low-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","08:00","2015-12-13","N","2","","3700","0.00","1019","R","Mist",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","08:00","2015-12-13","S","1","","100","2.10","1019","R","Fog",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","08:00","2015-12-13","E","5","","3700","4.00","1019","R","Drizzle",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","08:00","2015-12-13","ENE","5","","4900","6.40","1017","R","Mist",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","08:00","2015-12-13","E","9","","","5.60","1018","R","(Black) Low-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","08:00","2015-12-13","SSW","7","","20000","11.20","1017","R","(Black) Low-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","08:00","2015-12-13","VRB","-99","","","11.30","","#","N/A",
"3862","HURN (3862)","50.7790","-1.8350","South West England","08:00","2015-12-13","WSW","8","","23000","11.90","1017","R","(Black) Low-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","08:00","2015-12-13","E","6","","3000","6.00","1019","R","Drizzle",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","08:00","2015-12-13","NE","5","","3900","6.90","1018","R","Drizzle",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","08:00","2015-12-13","NE","8","","","7.20","1019","R","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","08:00","2015-12-13","WSW","11","","","12.00","1018","R","N/A",
