Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","22:00","2015-08-22","E","7","","25000","13.50","1012","F","(White) Medium-level cloud",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","22:00","2015-08-22","SSE","14","","","7.30","","#","N/A",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","22:00","2015-08-22","SE","10","","30000","15.80","1014","F","(White) Medium-level cloud",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","22:00","2015-08-22","E","9","","35000","15.50","1011","F","(White) Medium-level cloud",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","22:00","2015-08-22","NNE","8","","7000","14.70","1012","F","Mist",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","22:00","2015-08-22","NE","14","","2700","15.20","1007","F","Heavy rain shower (Night)",
"3409","BALA (3409)","52.9200","-3.5800","Wales","22:00","2015-08-22","NNW","1","","","16.30","1008","F","N/A",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","22:00","2015-08-22","NE","9","","20000","16.70","1008","F","(White) Medium-level cloud",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","22:00","2015-08-22","SE","6","","4600","15.70","1012","F","(Black) Low-level cloud",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","22:00","2015-08-22","N","5","","15000","17.50","1010","F","(White) Medium-level cloud",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","22:00","2015-08-22","SE","6","","8000","18.20","1010","F","Clear sky (Night)",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","22:00","2015-08-22","SE","8","","30000","21.50","1009","F","(Black) Low-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","22:00","2015-08-22","E","10","","15000","19.90","1010","F","Partly cloudy (Night)",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","22:00","2015-08-22","ESE","14","","40000","20.60","1009","F","(Black) Low-level cloud",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","22:00","2015-08-22","E","7","","9000","17.50","1005","F","Drizzle",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","22:00","2015-08-22","WNW","10","","1000","14.00","1006","F","Heavy Rain",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","22:00","2015-08-22","SE","7","","22000","19.30","1006","F","Heavy rain shower (Night)",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","22:00","2015-08-22","ESE","10","","40000","22.90","1008","F","Clear sky (Night)",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","22:00","2015-08-22","E","17","","","20.70","1010","F","N/A",
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","22:00","2015-08-22","SSE","13","","7000","13.20","1017","R","(Black) Low-level cloud",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","22:00","2015-08-22","SSW","2","","40000","11.70","1014","F","(White) Medium-level cloud",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","22:00","2015-08-22","ESE","6","","12000","13.00","1014","R","(Black) Low-level cloud",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","22:00","2015-08-22","NE","7","","10000","13.20","1014","F","Heavy rain shower (Night)",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","22:00","2015-08-22","ENE","8","","17000","15.80","1010","F","(Black) Low-level cloud",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","22:00","2015-08-22","NE","8","","2500","14.50","1012","F","Heavy Rain",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","22:00","2015-08-22","E","9","","4800","15.40","1008","F","(White) Medium-level cloud",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","22:00","2015-08-22","NE","1","","1000","15.70","1006","F","Heavy rain shower (Night)",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","22:00","2015-08-22","E","3","","19000","17.40","1009","F","Heavy Rain",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","22:00","2015-08-22","SSE","7","","1000","15.20","1013","F","Heavy Rain",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","22:00","2015-08-22","NE","5","","23000","18.40","1010","F","(Black) Low-level cloud",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","22:00","2015-08-22","VRB","-99","","","19.70","","#","N/A",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","22:00","2015-08-22","SE","10","","16000","20.80","1010","F","(White) Medium-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","22:00","2015-08-22","SE","13","","21000","19.60","1010","F","Partly cloudy (Night)",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","22:00","2015-08-22","ESE","14","","45000","21.30","1011","F","Clear sky (Night)",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","22:00","2015-08-22","SE","13","29","","18.90","1008","F","(Black) Low-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","22:00","2015-08-22","WNW","9","","2000","14.10","1006","F","Light rain",
"3862","HURN (3862)","50.7790","-1.8350","South West England","22:00","2015-08-22","SSE","1","","6000","18.70","1007","F","Heavy Rain",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","22:00","2015-08-22","NW","2","","15000","19.50","1007","F","(Black) Low-level cloud",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","22:00","2015-08-22","ESE","19","","50000","22.80","1006","F","(Black) Low-level cloud",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","22:00","2015-08-22","SSE","8","","200","13.00","1017","R","Fog",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","22:00","2015-08-22","ENE","6","","45000","13.90","1013","F","(Black) Low-level cloud",
"3065","CAIRNGORM SUMMIT (3065)","57.1200","-3.6400","Grampian","22:00","2015-08-22","SE","28","36","","9.20","","#","N/A",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","22:00","2015-08-22","E","5","","20000","13.00","1011","F","(Black) Low-level cloud",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","22:00","2015-08-22","ENE","9","","8000","13.80","1013","F","Light rain",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","22:00","2015-08-22","WNW","1","","17000","13.20","1009","F","(Black) Low-level cloud",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","22:00","2015-08-22","ENE","1","","4600","16.40","1008","F","(Black) Low-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","22:00","2015-08-22","ENE","6","","18000","16.00","1005","F","(Black) Low-level cloud",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","22:00","2015-08-22","E","11","","15000","17.50","1008","F","(Black) Low-level cloud",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","22:00","2015-08-22","NE","5","","3300","15.10","1011","F","(Black) Low-level cloud",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","22:00","2015-08-22","E","8","","10000","17.80","1010","#","(Black) Low-level cloud",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","22:00","2015-08-22","NE","2","","25000","16.50","1008","F","(Black) Low-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","22:00","2015-08-22","ESE","10","","25000","19.70","1010","F","Partly cloudy (Night)",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","22:00","2015-08-22","ESE","9","","24000","20.70","1009","F","(Black) Low-level cloud",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","22:00","2015-08-22","ESE","17","","25000","21.00","1010","F","N/A",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","22:00","2015-08-22","ESE","3","","9000","19.00","1007","F","(Black) Low-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","22:00","2015-08-22","VRB","-99","","","17.70","","#","N/A",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","22:00","2015-08-22","SW","7","","5000","20.30","1008","F","Heavy rain shower (Night)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","22:00","2015-08-22","ESE","10","","30000","21.60","1007","F","(White) Medium-level cloud",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","22:00","2015-08-22","E","6","","300","13.20","1016","R","Fog",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","22:00","2015-08-22","SW","1","","50000","13.80","1013","F","(Black) Low-level cloud",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","22:00","2015-08-22","E","8","","35000","15.60","1013","F","(Black) Low-level cloud",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","22:00","2015-08-22","ENE","7","","20000","13.90","1010","F","(Black) Low-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","22:00","2015-08-22","ENE","22","30","10000","15.30","1008","F","Light rain shower (Night)",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","22:00","2015-08-22","NE","3","","20000","13.50","1009","F","(Black) Low-level cloud",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","22:00","2015-08-22","E","14","","4000","14.70","1007","F","(Black) Low-level cloud",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","22:00","2015-08-22","E","9","","10000","18.10","1006","F","(White) Medium-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","22:00","2015-08-22","E","10","","","17.20","","#","N/A",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","22:00","2015-08-22","N","6","","9000","17.30","1011","F","(Black) Low-level cloud",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","22:00","2015-08-22","N","1","","900","16.30","1010","F","Fog",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","22:00","2015-08-22","WSW","2","","18000","16.40","1007","F","(Black) Low-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","22:00","2015-08-22","ESE","11","","16000","20.00","1010","F","(Black) Low-level cloud",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","22:00","2015-08-22","E","13","","18000","20.60","1011","F","Clear sky (Night)",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","22:00","2015-08-22","SSE","10","","5000","19.70","1008","F","(Black) Low-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","22:00","2015-08-22","SE","1","","9000","18.90","1007","F","Heavy Rain",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","22:00","2015-08-22","SSE","11","","7000","16.70","1006","F","Heavy Rain",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","22:00","2015-08-22","ESE","14","","29000","23.70","1007","F","(Black) Low-level cloud",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","22:00","2015-08-22","E","8","","30000","21.60","1008","F","Clear sky (Night)",
