Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3313","RHYL (3313)","53.2590","-3.5090","Wales","19:00","2015-04-06","W","1","","30000","8.00","1035","R","Sunny (Day)",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","19:00","2015-04-06","NE","5","","40000","12.40","1034","R","Sunny (Day)",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","19:00","2015-04-06","SSW","2","","1100","5.50","1035","R","N/A",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","19:00","2015-04-06","NW","7","","35000","11.70","1033","R","Sunny (Day)",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","19:00","2015-04-06","SSE","10","","11000","12.50","1033","R","Sunny (Day)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","19:00","2015-04-06","S","6","","","5.90","1034","R","Sunny (Day)",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","19:00","2015-04-06","NNE","3","","22000","14.80","1033","R","(White) Medium-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","19:00","2015-04-06","SE","9","","25000","8.30","1034","R","Sunny intervals",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","19:00","2015-04-06","ENE","5","","21000","5.50","1034","R","Sunny (Day)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","19:00","2015-04-06","ENE","6","","30000","8.90","1034","R","(Black) Low-level cloud",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","19:00","2015-04-06","NE","9","","13000","12.40","1033","R","Sunny (Day)",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","19:00","2015-04-06","N","11","","13000","9.70","1033","R","Sunny (Day)",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","19:00","2015-04-06","NNE","10","","50000","14.90","1032","R","Sunny (Day)",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","19:00","2015-04-06","NE","9","","40000","10.20","1034","R","Sunny intervals",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","19:00","2015-04-06","NNE","7","","35000","10.30","1034","R","Sunny (Day)",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","19:00","2015-04-06","E","15","","","8.70","1033","R","N/A",
