Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","21:00","2015-03-24","NNE","8","","19000","4.80","1014","R","(White) Medium-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","21:00","2015-03-24","WNW","7","","26000","4.80","1011","R","(White) Medium-level cloud",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","21:00","2015-03-24","WNW","1","","40000","2.00","1012","R","(Black) Low-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","21:00","2015-03-24","N","6","","26000","3.20","1011","R","Clear sky (Night)",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","21:00","2015-03-24","N","1","","35000","0.40","1011","R","Partly cloudy (Night)",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","21:00","2015-03-24","WNW","3","","11000","1.80","1010","R","Partly cloudy (Night)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","21:00","2015-03-24","NW","6","","","2.30","1009","R","Clear sky (Night)",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","21:00","2015-03-24","W","3","","24000","1.60","1011","R","Clear sky (Night)",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","21:00","2015-03-24","NE","1","","21000","2.10","1010","R","Clear sky (Night)",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","21:00","2015-03-24","SE","1","","20000","2.70","1009","R","Partly cloudy (Night)",
"3696","WALTON-ON-THE-NAZE (3696)","51.8500","1.2800","East of England","21:00","2015-03-24","WNW","5","","","-99.00","","#","N/A",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","21:00","2015-03-24","NW","6","","45000","1.60","1011","R","Clear sky (Night)",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","21:00","2015-03-24","NW","15","29","30000","3.10","1013","R","(White) Medium-level cloud",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","21:00","2015-03-24","W","3","","30000","2.90","1010","R","Clear sky (Night)",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","21:00","2015-03-24","NW","6","","30000","2.00","1010","R","Clear sky (Night)",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","21:00","2015-03-24","ESE","2","","21000","2.90","1009","R","(White) Medium-level cloud",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","21:00","2015-03-24","NNW","6","","","5.10","1009","R","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","21:00","2015-03-24","WSW","1","","50000","2.10","1011","R","Clear sky (Night)",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","21:00","2015-03-24","VRB","0","","50000","1.80","1012","R","(Black) Low-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","21:00","2015-03-24","W","9","","15000","3.90","1011","R","Light rain shower (Night)",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","21:00","2015-03-24","NE","6","","40000","3.10","1011","R","Partly cloudy (Night)",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","21:00","2015-03-24","NNW","11","","40000","5.60","1011","R","Clear sky (Night)",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","21:00","2015-03-24","W","6","","30000","3.40","1015","R","Clear sky (Night)",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","21:00","2015-03-24","NNW","14","","24000","2.70","1014","R","Clear sky (Night)",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","21:00","2015-03-24","WNW","3","","15000","1.30","1011","R","(Black) Low-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","21:00","2015-03-24","NNW","6","","30000","4.30","1012","R","Clear sky (Night)",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","21:00","2015-03-24","VRB","-99","","40000","3.50","1010","R","(White) Medium-level cloud",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","21:00","2015-03-24","NNE","8","","","-2.30","","#","N/A",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","21:00","2015-03-24","WNW","3","","20000","2.60","1010","R","Partly cloudy (Night)",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","21:00","2015-03-24","N","3","","17000","1.20","1010","R","(White) Medium-level cloud",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","21:00","2015-03-24","WNW","5","","20000","3.50","1010","R","Clear sky (Night)",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","21:00","2015-03-24","WNW","5","","18000","4.00","1009","R","Clear sky (Night)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","21:00","2015-03-24","WNW","3","","16000","3.20","1009","R","Clear sky (Night)",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","21:00","2015-03-24","WNW","3","","30000","4.10","1011","R","Light rain shower (Night)",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","21:00","2015-03-24","NNW","18","","45000","7.50","1015","R","Partly cloudy (Night)",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","21:00","2015-03-24","NNW","7","","20000","5.40","1013","R","Clear sky (Night)",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","21:00","2015-03-24","NE","1","","25000","1.80","1010","R","Clear sky (Night)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","21:00","2015-03-24","W","7","","35000","3.90","1010","R","Partly cloudy (Night)",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","21:00","2015-03-24","NNW","5","","","5.80","1009","R","N/A",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","21:00","2015-03-24","ENE","3","","7000","2.50","1009","R","Mist",
