Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","08:00","2015-02-13","SE","19","","","5.40","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","08:00","2015-02-13","SSE","21","29","2100","1.90","1004","F","(White) Medium-level cloud",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","08:00","2015-02-13","SE","14","","3000","3.00","1003","F","(Black) Low-level cloud",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","08:00","2015-02-13","SE","8","","","3.50","1004","F","Mist",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","08:00","2015-02-13","SSE","10","","8000","6.20","1000","F","(Black) Low-level cloud",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","08:00","2015-02-13","SSE","11","","8000","5.70","1003","F","(Black) Low-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","08:00","2015-02-13","SSE","19","","1800","3.30","1004","F","Mist",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","08:00","2015-02-13","SSE","16","","3300","4.10","1006","F","Light rain shower (Day)",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","08:00","2015-02-13","SSE","15","","3900","4.90","1005","F","(Black) Low-level cloud",
"3696","WALTON-ON-THE-NAZE (3696)","51.8500","1.2800","East of England","08:00","2015-02-13","SE","23","29","","-99.00","","#","N/A",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","08:00","2015-02-13","S","18","34","9000","4.80","999","F","(Black) Low-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","08:00","2015-02-13","SW","23","30","14000","8.40","996","F","(White) Medium-level cloud",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","08:00","2015-02-13","S","23","37","2300","8.00","998","F","Heavy Rain",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","08:00","2015-02-13","S","25","33","12000","8.10","1002","F","(Black) Low-level cloud",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","08:00","2015-02-13","SSE","11","23","5000","5.30","1004","F","(Black) Low-level cloud",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","08:00","2015-02-13","S","17","","15000","7.20","1005","F","(White) Medium-level cloud",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","08:00","2015-02-13","SE","7","","","5.60","1007","F","N/A",
"3874","SOLENT MRSC (3874)","50.8070","-1.2080","London & South East England","08:00","2015-02-13","S","28","37","","7.30","1005","F","N/A",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","08:00","2015-02-13","S","26","34","","5.80","1002","F","N/A",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","08:00","2015-02-13","E","14","","17000","2.60","999","F","(Black) Low-level cloud",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","08:00","2015-02-13","S","33","48","","-99.00","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","08:00","2015-02-13","SW","6","","10000","3.10","1000","F","(Black) Low-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","08:00","2015-02-13","SE","9","","15000","4.40","1000","F","(White) Medium-level cloud",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","08:00","2015-02-13","SE","34","45","7000","6.00","994","F","(Black) Low-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","08:00","2015-02-13","ESE","9","","6000","4.10","997","F","(Black) Low-level cloud",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","08:00","2015-02-13","SE","8","","5000","2.90","1001","F","Sunny intervals",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","08:00","2015-02-13","SE","6","","5000","2.30","1000","F","Light rain",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","08:00","2015-02-13","SSE","22","34","10000","6.70","992","F","Light rain",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","08:00","2015-02-13","SE","17","29","6000","6.70","992","F","Heavy rain shower (Day)",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","08:00","2015-02-13","WSW","8","36","40000","6.30","997","F","(White) Medium-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","08:00","2015-02-13","ESE","3","","","6.00","998","F","N/A",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","08:00","2015-02-13","SSE","26","45","18000","7.30","994","F","(Black) Low-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","08:00","2015-02-13","SE","26","34","6000","6.10","996","F","(White) Medium-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","08:00","2015-02-13","VRB","-99","","8000","4.50","1000","F","(Black) Low-level cloud",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","08:00","2015-02-13","SSE","33","45","","-1.20","","#","N/A",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","08:00","2015-02-13","SSE","11","","2200","1.50","1002","F","(Black) Low-level cloud",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","08:00","2015-02-13","SSE","13","","2500","2.50","1003","F","(Black) Low-level cloud",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","08:00","2015-02-13","S","29","36","","4.30","1005","F","(Black) Low-level cloud",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","08:00","2015-02-13","SE","19","30","1000","3.30","1002","F","(Black) Low-level cloud",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","08:00","2015-02-13","SSE","18","","12000","7.00","1002","F","Heavy rain shower (Day)",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","08:00","2015-02-13","SSE","15","","2400","3.20","1004","F","(White) Medium-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","08:00","2015-02-13","SSE","15","","3200","4.10","1005","F","(White) Medium-level cloud",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","08:00","2015-02-13","SE","16","","3000","4.50","1006","F","(White) Medium-level cloud",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","08:00","2015-02-13","SE","11","","2800","4.00","1007","F","(Black) Low-level cloud",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","08:00","2015-02-13","SSE","17","","5000","5.10","1002","F","(Black) Low-level cloud",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","08:00","2015-02-13","S","11","","13000","6.60","1003","F","(Black) Low-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","08:00","2015-02-13","WSW","15","38","12000","7.40","997","F","(White) Medium-level cloud",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","08:00","2015-02-13","SSE","24","36","13000","6.10","1000","F","(Black) Low-level cloud",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","08:00","2015-02-13","SSE","10","","4500","6.40","1003","F","(Black) Low-level cloud",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","08:00","2015-02-13","S","18","","20000","7.10","1003","F","(Black) Low-level cloud",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","08:00","2015-02-13","SSE","11","","10000","7.20","1005","F","(White) Medium-level cloud",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","08:00","2015-02-13","SSE","17","","8000","5.50","1009","F","(Black) Low-level cloud",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","08:00","2015-02-13","S","10","","7000","6.40","1008","F","(Black) Low-level cloud",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","08:00","2015-02-13","S","18","","9000","5.10","1000","F","(Black) Low-level cloud",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","08:00","2015-02-13","E","9","","45000","5.80","997","F","(Black) Low-level cloud",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","08:00","2015-02-13","SSE","22","33","22000","4.60","999","F","(Black) Low-level cloud",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","08:00","2015-02-13","S","15","","11000","5.20","1001","F","(Black) Low-level cloud",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","08:00","2015-02-13","ESE","7","","12000","2.80","1002","F","(Black) Low-level cloud",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","08:00","2015-02-13","SE","25","37","4000","5.20","994","F","Light rain shower (Day)",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","08:00","2015-02-13","SE","8","","9000","2.70","999","F","(Black) Low-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","08:00","2015-02-13","SE","28","40","4000","5.30","996","F","(White) Medium-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","08:00","2015-02-13","E","5","","9000","3.90","1000","F","(Black) Low-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","08:00","2015-02-13","SE","15","","3000","4.90","992","F","Heavy Rain",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","08:00","2015-02-13","S","22","40","10000","5.90","991","F","Light rain",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","08:00","2015-02-13","SE","8","","8000","5.60","998","F","(Black) Low-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","08:00","2015-02-13","ESE","9","","7000","3.50","999","F","(Black) Low-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","08:00","2015-02-13","SE","21","34","5000","7.00","997","F","(Black) Low-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","08:00","2015-02-13","SE","28","36","4700","4.10","998","F","(Black) Low-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","08:00","2015-02-13","ESE","14","","2000","0.90","1001","F","(Black) Low-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","08:00","2015-02-13","SE","15","26","5000","5.80","999","F","(Black) Low-level cloud",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","08:00","2015-02-13","S","15","","2500","3.50","1003","F","Heavy rain shower (Day)",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","08:00","2015-02-13","SE","14","","2400","2.60","1004","F","Drizzle",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","08:00","2015-02-13","SE","9","","600","1.20","1002","F","Fog",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","08:00","2015-02-13","SE","13","","7000","6.10","1000","F","(Black) Low-level cloud",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","08:00","2015-02-13","SSE","13","","5000","5.70","1002","F","Drizzle",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","08:00","2015-02-13","SSE","16","","2000","3.30","1004","F","(Black) Low-level cloud",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","08:00","2015-02-13","SSE","19","","3500","4.10","1006","F","(White) Medium-level cloud",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","08:00","2015-02-13","SSE","16","","3300","4.30","1007","F","(Black) Low-level cloud",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","08:00","2015-02-13","SSE","14","","6000","5.60","1008","F","(Black) Low-level cloud",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","08:00","2015-02-13","SSE","18","31","27000","7.80","997","F","Light rain shower (Day)",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","08:00","2015-02-13","S","19","31","15000","6.80","1003","F","(Black) Low-level cloud",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","08:00","2015-02-13","S","23","53","4700","6.80","997","F","Heavy Rain",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","08:00","2015-02-13","SSE","18","31","12000","7.90","1001","F","(Black) Low-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","08:00","2015-02-13","SSE","18","","15000","7.10","1004","F","(Black) Low-level cloud",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","08:00","2015-02-13","SSE","21","31","8000","6.70","1004","F","(Black) Low-level cloud",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","08:00","2015-02-13","S","13","","7000","5.60","1006","F","(Black) Low-level cloud",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","08:00","2015-02-13","S","11","","","7.30","1005","F","N/A",
