Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","22:00","2015-03-24","NW","8","","21000","1.20","1011","R","Clear sky (Night)",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","22:00","2015-03-24","N","13","","40000","3.30","1013","R","Clear sky (Night)",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","22:00","2015-03-24","WNW","3","","30000","2.30","1010","R","Clear sky (Night)",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","22:00","2015-03-24","NW","6","","25000","1.60","1011","R","Clear sky (Night)",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","22:00","2015-03-24","W","1","","3500","1.70","1010","R","Mist",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","22:00","2015-03-24","N","2","","","3.70","1009","R","N/A",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","22:00","2015-03-24","NNE","6","","24000","3.40","1013","R","Partly cloudy (Night)",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","22:00","2015-03-24","N","1","","45000","0.90","1013","R","(Black) Low-level cloud",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","22:00","2015-03-24","W","1","","17000","0.10","1012","R","(White) Medium-level cloud",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","22:00","2015-03-24","SW","1","","35000","1.50","1012","R","(Black) Low-level cloud",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","22:00","2015-03-24","VRB","0","","16000","-1.60","1012","R","Clear sky (Night)",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","22:00","2015-03-24","NNW","7","","35000","4.70","1014","R","(White) Medium-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","22:00","2015-03-24","NNW","21","39","","-99.00","","#","N/A",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","22:00","2015-03-24","NW","22","30","18000","5.10","1012","R","(Black) Low-level cloud",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","22:00","2015-03-24","WNW","7","","","5.10","1013","R","N/A",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","22:00","2015-03-24","NNE","2","","45000","-0.30","1011","R","Clear sky (Night)",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","22:00","2015-03-24","NNW","5","","17000","3.20","1010","R","Clear sky (Night)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","22:00","2015-03-24","NW","5","","16000","1.10","1010","R","Clear sky (Night)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","22:00","2015-03-24","W","7","","30000","2.30","1011","R","Partly cloudy (Night)",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","22:00","2015-03-24","WNW","6","","25000","2.60","1010","R","Clear sky (Night)",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","22:00","2015-03-24","WNW","5","","15000","2.50","1009","R","Clear sky (Night)",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","22:00","2015-03-24","ENE","5","","25000","3.80","1009","R","(White) Medium-level cloud",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","22:00","2015-03-24","NNW","11","","30000","1.60","1012","R","Clear sky (Night)",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","22:00","2015-03-24","N","15","","20000","6.30","1014","R","(White) Medium-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","22:00","2015-03-24","WNW","7","","20000","2.30","1011","R","Clear sky (Night)",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","22:00","2015-03-24","NNW","3","","24000","2.20","1010","R","Partly cloudy (Night)",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","22:00","2015-03-24","WNW","6","","30000","3.60","1010","R","Partly cloudy (Night)",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","22:00","2015-03-24","W","3","","17000","4.20","1009","R","(Black) Low-level cloud",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","22:00","2015-03-24","W","2","","28000","1.70","1011","R","Clear sky (Night)",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","22:00","2015-03-24","SSW","1","","25000","0.90","1012","R","(White) Medium-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","22:00","2015-03-24","N","9","","20000","4.50","1011","R","(White) Medium-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","22:00","2015-03-24","N","3","","30000","2.30","1012","R","(White) Medium-level cloud",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","22:00","2015-03-24","NNW","8","","40000","5.20","1012","R","(White) Medium-level cloud",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","22:00","2015-03-24","NW","6","","30000","3.80","1015","R","Partly cloudy (Night)",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","22:00","2015-03-24","NNW","9","","23000","2.60","1014","R","(White) Medium-level cloud",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","22:00","2015-03-24","WNW","2","","30000","1.20","1011","R","(Black) Low-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","22:00","2015-03-24","NNW","8","","27000","4.50","1012","R","Partly cloudy (Night)",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","22:00","2015-03-24","VRB","-99","","26000","2.10","1011","R","Clear sky (Night)",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","22:00","2015-03-24","NNE","8","","","-2.50","","#","N/A",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","22:00","2015-03-24","NNW","3","","30000","2.40","1010","R","Partly cloudy (Night)",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","22:00","2015-03-24","N","3","","8000","0.30","1011","R","Mist",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","22:00","2015-03-24","WNW","6","","21000","3.00","1010","R","Clear sky (Night)",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","22:00","2015-03-24","W","5","","14000","2.30","1009","R","Clear sky (Night)",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","22:00","2015-03-24","N","8","","20000","4.40","1009","R","Partly cloudy (Night)",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","22:00","2015-03-24","WNW","5","","35000","3.40","1011","R","Clear sky (Night)",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","22:00","2015-03-24","NNW","18","","50000","7.60","1015","R","Clear sky (Night)",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","22:00","2015-03-24","N","9","","23000","5.00","1013","R","Clear sky (Night)",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","22:00","2015-03-24","ESE","1","","20000","-0.30","1010","R","Clear sky (Night)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","22:00","2015-03-24","WNW","7","","20000","2.60","1010","R","Partly cloudy (Night)",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","22:00","2015-03-24","NNW","5","","","5.40","1009","R","N/A",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","22:00","2015-03-24","N","3","","11000","2.50","1009","R","Clear sky (Night)",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","22:00","2015-03-24","N","1","","40000","2.60","1012","R","Clear sky (Night)",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","22:00","2015-03-24","WNW","5","","35000","1.90","1013","R","Clear sky (Night)",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","22:00","2015-03-24","WNW","10","","50000","2.50","1012","R","Partly cloudy (Night)",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","22:00","2015-03-24","NW","9","","50000","3.10","1011","R","(White) Medium-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","22:00","2015-03-24","S","2","","50000","3.60","1012","R","(Black) Low-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","22:00","2015-03-24","S","3","","25000","2.80","1011","R","(Black) Low-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","22:00","2015-03-24","NW","13","","27000","2.80","1014","R","Partly cloudy (Night)",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","22:00","2015-03-24","NNW","15","","35000","5.80","1012","R","Partly cloudy (Night)",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","22:00","2015-03-24","SW","3","","40000","2.40","1012","R","(White) Medium-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","22:00","2015-03-24","NNW","14","","30000","6.00","1012","R","Partly cloudy (Night)",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","22:00","2015-03-24","NNW","3","","23000","0.90","1011","R","(White) Medium-level cloud",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","22:00","2015-03-24","WNW","5","","15000","0.10","1010","R","Partly cloudy (Night)",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","22:00","2015-03-24","NW","6","","","-0.30","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","22:00","2015-03-24","NW","5","","28000","2.40","1011","R","(White) Medium-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","22:00","2015-03-24","SSW","5","","30000","3.00","1010","R","Clear sky (Night)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","22:00","2015-03-24","NNW","7","","8000","2.10","1009","R","Clear sky (Night)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","22:00","2015-03-24","WNW","5","","14000","1.60","1009","R","Clear sky (Night)",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","22:00","2015-03-24","WNW","7","","27000","1.80","1011","R","Clear sky (Night)",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","22:00","2015-03-24","NNW","15","","20000","5.20","1014","R","Partly cloudy (Night)",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","22:00","2015-03-24","NNW","17","","30000","5.30","1011","R","Clear sky (Night)",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","22:00","2015-03-24","NNW","5","","27000","3.30","1010","R","Clear sky (Night)",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","22:00","2015-03-24","NW","3","","21000","4.70","1010","R","Partly cloudy (Night)",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","22:00","2015-03-24","NW","15","","","4.70","1010","R","N/A",
