Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","06:00","2015-07-01","SSE","10","","25000","21.90","1008","F","Sunny intervals",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","06:00","2015-07-01","ESE","9","","15000","16.20","1014","#","(White) Medium-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","06:00","2015-07-01","NNW","9","","2500","15.40","1008","F","(White) Medium-level cloud",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","06:00","2015-07-01","ESE","13","","25000","21.70","1011","F","Sunny (Day)",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","06:00","2015-07-01","ENE","5","","27000","17.60","1009","F","(Black) Low-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","06:00","2015-07-01","ENE","8","","16000","16.60","1013","F","Sunny (Day)",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","06:00","2015-07-01","ESE","13","","30000","22.00","1010","F","Sunny (Day)",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","06:00","2015-07-01","E","8","","25000","21.90","1012","F","Sunny intervals",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","06:00","2015-07-01","N","6","","45000","15.50","1013","F","(White) Medium-level cloud",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","06:00","2015-07-01","E","8","","15000","18.40","1011","F","Sunny intervals",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","06:00","2015-07-01","ESE","13","","20000","19.70","1014","F","(White) Medium-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","06:00","2015-07-01","ESE","16","","25000","23.70","1010","F","Sunny (Day)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","06:00","2015-07-01","S","5","","10000","16.60","1014","F","(White) Medium-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","06:00","2015-07-01","E","8","","15000","17.50","1014","F","(White) Medium-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","06:00","2015-07-01","ESE","9","","30000","22.70","1009","F","Sunny (Day)",
