Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","05:00","2015-07-01","SE","14","","45000","21.10","1007","F","Sunny (Day)",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","05:00","2015-07-01","E","9","","18000","17.10","1014","F","(White) Medium-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","05:00","2015-07-01","E","3","","25000","20.70","1011","F","Sunny (Day)",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","05:00","2015-07-01","NNW","5","","21000","13.40","1013","F","Sunny intervals",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","05:00","2015-07-01","E","5","","12000","17.60","1011","F","(White) Medium-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","05:00","2015-07-01","E","11","","45000","19.30","1010","F","Sunny (Day)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","05:00","2015-07-01","SE","13","","25000","20.80","1011","F","Sunny intervals",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","05:00","2015-07-01","ENE","5","","23000","16.90","1009","F","(Black) Low-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","05:00","2015-07-01","NE","8","","13000","15.00","1013","F","Sunny intervals",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","05:00","2015-07-01","NW","5","","4000","14.30","1008","F","(White) Medium-level cloud",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","05:00","2015-07-01","SSE","3","","15000","14.20","1014","F","(White) Medium-level cloud",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","05:00","2015-07-01","E","8","","20000","19.00","1015","F","(White) Medium-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","05:00","2015-07-01","ENE","5","","25000","20.10","1012","R","Sunny intervals",
