Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","17:00","2015-03-16","NNE","7","","5000","4.40","1025","F","Drizzle",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","17:00","2015-03-16","NE","11","","9000","5.30","1022","F","(Black) Low-level cloud",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","17:00","2015-03-16","E","9","","9000","6.70","1021","F","(Black) Low-level cloud",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","17:00","2015-03-16","ENE","6","","21000","6.90","1023","F","(Black) Low-level cloud",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","17:00","2015-03-16","ESE","9","","2400","4.80","1024","F","Sunny intervals",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","17:00","2015-03-16","E","8","","5000","6.10","1024","F","(White) Medium-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","17:00","2015-03-16","ENE","10","","12000","7.30","1023","F","(White) Medium-level cloud",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","17:00","2015-03-16","ENE","14","","7000","6.80","1022","F","Light rain shower (Day)",
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","17:00","2015-03-16","E","5","","4600","4.30","1022","F","(Black) Low-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","17:00","2015-03-16","ESE","10","","10000","7.10","1020","F","(Black) Low-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","17:00","2015-03-16","W","1","","4500","4.90","1022","F","Heavy rain shower (Day)",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","17:00","2015-03-16","NE","14","","","6.00","1022","F","N/A",
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","17:00","2015-03-16","SSE","18","29","9000","6.70","1033","F","(White) Medium-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","17:00","2015-03-16","NE","6","","50000","7.00","1026","F","(Black) Low-level cloud",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","17:00","2015-03-16","E","7","","18000","6.20","1027","F","(White) Medium-level cloud",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","17:00","2015-03-16","E","10","","15000","6.10","1025","F","Light rain shower (Day)",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","17:00","2015-03-16","N","2","","10000","4.60","1025","F","Light rain shower (Day)",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","17:00","2015-03-16","SE","3","","21000","6.10","1023","F","Light rain shower (Day)",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","17:00","2015-03-16","ESE","10","","11000","6.70","1021","F","(Black) Low-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","17:00","2015-03-16","E","13","","","6.90","","#","N/A",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","17:00","2015-03-16","E","5","","10000","6.30","1024","F","(Black) Low-level cloud",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","17:00","2015-03-16","VRB","-99","","","6.80","","#","N/A",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","17:00","2015-03-16","E","9","","12000","7.00","1023","F","Sunny intervals",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","17:00","2015-03-16","E","8","","11000","7.30","1022","F","(Black) Low-level cloud",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","17:00","2015-03-16","E","6","","14000","7.50","1020","F","(White) Medium-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","17:00","2015-03-16","VRB","-99","","","6.70","","#","N/A",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","17:00","2015-03-16","E","8","","10000","7.60","1022","F","Light rain shower (Day)",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","17:00","2015-03-16","E","6","","12000","6.90","1021","F","(Black) Low-level cloud",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","17:00","2015-03-16","E","10","","21000","4.40","1027","F","(Black) Low-level cloud",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","17:00","2015-03-16","ESE","11","","8000","6.40","1028","F","Mist",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","17:00","2015-03-16","ESE","17","","25000","7.20","1025","F","(Black) Low-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","17:00","2015-03-16","ENE","14","","12000","5.40","1023","F","(Black) Low-level cloud",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","17:00","2015-03-16","ENE","7","","20000","6.20","1023","F","(Black) Low-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","17:00","2015-03-16","ENE","5","","","4.70","1022","F","N/A",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","17:00","2015-03-16","E","3","","13000","6.40","1024","F","(White) Medium-level cloud",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","17:00","2015-03-16","W","3","","7000","4.60","1025","F","Drizzle",
"3344","BINGLEY SAMOS (3344)","53.8110","-1.8650","Yorkshire & Humber","17:00","2015-03-16","E","7","","7000","4.10","1024","F","(Black) Low-level cloud",
"3520","SHOBDON SAWS (3520)","52.2420","-2.8850","West Midlands","17:00","2015-03-16","ENE","5","","12000","6.40","1022","F","(Black) Low-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","17:00","2015-03-16","ENE","15","","6000","6.20","1023","F","(White) Medium-level cloud",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","17:00","2015-03-16","ENE","11","","4200","6.50","1022","F","(White) Medium-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","17:00","2015-03-16","ESE","8","","12000","5.90","1021","F","Light rain",
"3862","HURN (3862)","50.7790","-1.8350","South West England","17:00","2015-03-16","E","9","","11000","6.30","1021","F","(Black) Low-level cloud",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","17:00","2015-03-16","ENE","7","","7000","6.90","1021","F","(Black) Low-level cloud",
