Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","11:00","2015-12-20","SW","18","","20000","8.40","987","F","(White) Medium-level cloud",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","11:00","2015-12-20","SSW","33","48","9000","7.30","983","F","Heavy Rain",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","11:00","2015-12-20","SSW","10","","30000","6.50","989","F","Light rain shower (Day)",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","11:00","2015-12-20","SSW","16","","35000","9.10","988","F","Sunny (Day)",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","11:00","2015-12-20","SSW","30","41","21000","8.80","992","R","(Black) Low-level cloud",
"3171","LEUCHARS (3171)","56.3770","-2.8620","Central Tayside & Fife","11:00","2015-12-20","SW","21","40","40000","7.50","993","F","Light rain shower (Day)",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","11:00","2015-12-20","S","17","29","9000","7.00","997","R","Light rain shower (Day)",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","11:00","2015-12-20","SSW","19","33","45000","8.80","995","R","(Black) Low-level cloud",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","11:00","2015-12-20","SSW","18","29","26000","11.70","1004","R","Sunny (Day)",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","11:00","2015-12-20","SW","17","37","30000","12.00","1006","R","(White) Medium-level cloud",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","11:00","2015-12-20","SW","17","38","18000","10.80","1000","R","(Black) Low-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","11:00","2015-12-20","SSW","19","31","","10.50","","#","N/A",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","11:00","2015-12-20","SSW","26","38","15000","9.10","1002","R","Sunny (Day)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","11:00","2015-12-20","SSW","21","30","21000","11.40","1003","R","Sunny (Day)",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","11:00","2015-12-20","SSW","18","","19000","11.30","1005","R","Sunny intervals",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","11:00","2015-12-20","SSW","11","23","30000","10.90","1007","R","(White) Medium-level cloud",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","11:00","2015-12-20","S","22","31","35000","11.30","1006","R","Sunny (Day)",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","11:00","2015-12-20","SSW","18","","40000","12.00","1008","R","Sunny intervals",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","11:00","2015-12-20","SW","11","","14000","13.20","1011","R","Sunny intervals",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","11:00","2015-12-20","SSW","8","","","9.80","1010","R","(White) Medium-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","11:00","2015-12-20","SW","13","","15000","10.50","1009","R","(White) Medium-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","11:00","2015-12-20","SSW","14","","20000","11.70","1010","R","Sunny (Day)",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","11:00","2015-12-20","SW","9","","14000","10.60","1011","R","(White) Medium-level cloud",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","11:00","2015-12-20","SW","11","","14000","11.70","1012","R","(Black) Low-level cloud",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","11:00","2015-12-20","SSW","18","","12000","13.30","1012","R","(Black) Low-level cloud",
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","11:00","2015-12-20","S","13","","11000","7.80","987","F","Sunny (Day)",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","11:00","2015-12-20","SW","33","46","10000","9.30","984","F","(Black) Low-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","11:00","2015-12-20","SSW","25","40","9000","6.80","987","F","Heavy rain shower (Day)",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","11:00","2015-12-20","SSW","13","","50000","8.90","988","F","Sunny (Day)",
"3100","TIREE (3100)","56.4970","-6.8870","Strathclyde","11:00","2015-12-20","SSW","30","45","6000","8.30","987","F","Heavy Rain",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","11:00","2015-12-20","SSW","23","37","10000","8.60","994","F","Heavy rain shower (Day)",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","11:00","2015-12-20","SSW","21","52","50000","6.50","996","R","Sunny intervals",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","11:00","2015-12-20","S","21","34","40000","8.30","994","R","(Black) Low-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","11:00","2015-12-20","SSW","15","39","30000","10.20","1003","R","Sunny (Day)",
"3507","SENNYBRIDGE (3507)","52.0630","-3.6140","Wales","11:00","2015-12-20","SW","18","32","9000","8.10","1007","R","Light rain shower (Day)",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","11:00","2015-12-20","SW","34","","18000","11.20","999","R","Sunny intervals",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","11:00","2015-12-20","SSW","21","40","18000","10.70","1003","R","Sunny intervals",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","11:00","2015-12-20","SW","22","37","10000","10.40","999","R","Heavy rain shower (Day)",
"3265","TOPCLIFFE (3265)","54.2040","-1.3900","Yorkshire & Humber","11:00","2015-12-20","SSW","22","32","17000","10.90","1003","R","Sunny (Day)",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","11:00","2015-12-20","SW","16","","16000","8.40","1006","R","Sunny intervals",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","11:00","2015-12-20","SSW","17","30","18000","11.20","1007","R","Sunny (Day)",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","11:00","2015-12-20","SSW","23","33","35000","10.30","1007","R","Sunny (Day)",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","11:00","2015-12-20","SSW","21","","30000","12.10","1008","R","Sunny (Day)",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","11:00","2015-12-20","SSW","11","","20000","11.60","1011","R","(White) Medium-level cloud",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","11:00","2015-12-20","SSW","13","","26000","11.30","1009","R","(White) Medium-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","11:00","2015-12-20","SW","28","38","20000","11.90","1009","R","Sunny intervals",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","11:00","2015-12-20","SW","16","","12000","10.30","1010","R","(White) Medium-level cloud",
