Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3647","LITTLE RISSINGTON (ESAWS) (3647)","51.8600","-1.6920","South West England","09:00","2015-09-01","NNW","9","","12000","12.50","1018","R","(Black) Low-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","09:00","2015-09-01","NW","10","","30000","14.00","1018","R","Sunny intervals",
"3840","DUNKESWELL AERODROME (3840)","50.8600","-3.2390","South West England","09:00","2015-09-01","NW","7","","35000","13.40","1019","R","(White) Medium-level cloud",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","09:00","2015-09-01","W","8","","6000","13.60","1018","R","Light rain",
"3769","CHARLWOOD (3769)","51.1500","-0.2333","London & South East England","09:00","2015-09-01","NW","3","","18000","15.50","1017","R","(White) Medium-level cloud",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","09:00","2015-09-01","N","18","","21000","12.80","1017","#","(White) Medium-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","09:00","2015-09-01","NNE","11","","21000","10.90","1021","R","(Black) Low-level cloud",
"3066","KINLOSS (3066)","57.6494","-3.5606","Grampian","09:00","2015-09-01","W","14","","50000","10.50","1019","F","Light rain",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","09:00","2015-09-01","N","16","","25000","12.70","1020","R","(Black) Low-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","09:00","2015-09-01","NNW","3","","40000","13.90","1018","R","(White) Medium-level cloud",
"3917","ALDERGROVE (3917)","54.6640","-6.2240","Northern Ireland","09:00","2015-09-01","NW","8","","29000","12.10","1021","R","(White) Medium-level cloud",
"3405","ABERDARON (3405)","52.7890","-4.7420","Wales","09:00","2015-09-01","WNW","19","","26000","13.80","1021","R","(White) Medium-level cloud",
"3716","ST-ATHAN (3716)","51.4050","-3.4400","Wales","09:00","2015-09-01","WNW","10","","29000","14.20","1019","R","(White) Medium-level cloud",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","09:00","2015-09-01","NW","7","","","15.50","","#","N/A",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","09:00","2015-09-01","NNW","11","","30000","13.60","1018","R","(White) Medium-level cloud",
"3382","LECONFIELD SAR (3382)","53.8670","-0.4330","Yorkshire & Humber","09:00","2015-09-01","NNW","11","","20000","14.20","1017","R","(White) Medium-level cloud",
"3354","WATNALL (3354)","53.0050","-1.2500","East Midlands","09:00","2015-09-01","N","6","","15000","14.40","1018","R","(White) Medium-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","09:00","2015-09-01","NNW","10","","20000","14.10","1017","R","(White) Medium-level cloud",
"3560","BEDFORD (3560)","52.2250","-0.4640","East of England","09:00","2015-09-01","N","10","","45000","14.00","1017","R","(Black) Low-level cloud",
"3707","CHIVENOR (3707)","51.0890","-4.1490","South West England","09:00","2015-09-01","NW","11","","28000","15.90","1020","R","Sunny intervals",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","09:00","2015-09-01","N","11","","35000","15.00","1021","R","(White) Medium-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","09:00","2015-09-01","NW","10","","25000","15.40","1019","R","Sunny intervals",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","09:00","2015-09-01","NNW","9","","5000","13.70","1017","R","Heavy rain shower (Day)",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","09:00","2015-09-01","NNW","11","","","14.70","1016","R","N/A",
"3002","BALTASOUND (3002)","60.7490","-0.8540","Orkney & Shetland","09:00","2015-09-01","NNE","17","","45000","13.90","1018","R","(White) Medium-level cloud",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","09:00","2015-09-01","W","14","","2400","9.20","1020","R","Drizzle",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","09:00","2015-09-01","N","11","","27000","12.90","1017","R","(Black) Low-level cloud",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","09:00","2015-09-01","NW","21","33","35000","11.20","1016","R","(Black) Low-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","09:00","2015-09-01","WSW","2","","21000","13.30","1019","R","(Black) Low-level cloud",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","09:00","2015-09-01","N","7","","50000","12.40","1018","R","(White) Medium-level cloud",
"3305","CAPEL CURIG SAWS (3305)","53.0930","-3.9410","Wales","09:00","2015-09-01","ENE","7","","18000","12.80","1020","R","(Black) Low-level cloud",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","09:00","2015-09-01","NNW","18","29","26000","13.10","1020","R","(Black) Low-level cloud",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","09:00","2015-09-01","NW","1","","30000","13.50","1019","R","(Black) Low-level cloud",
"3240","BOULMER (3240)","55.4210","-1.6000","North East England","09:00","2015-09-01","WNW","14","","40000","12.90","1017","R","Sunny (Day)",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","09:00","2015-09-01","NNW","13","","35000","14.30","1018","R","Sunny intervals",
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","09:00","2015-09-01","NNW","6","","25000","13.40","1019","R","(White) Medium-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","09:00","2015-09-01","NNW","9","","25000","13.90","1017","R","(White) Medium-level cloud",
"3462","WITTERING (3462)","52.6110","-0.4590","East of England","09:00","2015-09-01","NNW","10","","26000","13.80","1017","R","(White) Medium-level cloud",
"3693","SHOEBURYNESS (3693)","51.5540","0.8300","East of England","09:00","2015-09-01","NNW","11","","30000","15.20","1016","R","(Black) Low-level cloud",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","09:00","2015-09-01","NW","8","","25000","14.00","1018","R","Sunny intervals",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","09:00","2015-09-01","VRB","-99","","","15.30","","#","N/A",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","09:00","2015-09-01","NNW","9","","20000","13.10","1018","R","(White) Medium-level cloud",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","09:00","2015-09-01","WNW","8","","25000","13.50","1018","R","(White) Medium-level cloud",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","09:00","2015-09-01","NNW","15","","30000","10.70","1022","R","(Black) Low-level cloud",
"3041","AONACH MOR (3041)","56.8200","-4.9700","Highland & Eilean Siar","09:00","2015-09-01","N","13","","","2.50","","#","N/A",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","09:00","2015-09-01","WNW","16","","15000","11.20","1018","F","Light rain",
"3134","GLASGOW/BISHOPTON (3134)","55.9070","-4.5330","Strathclyde","09:00","2015-09-01","NW","10","","50000","12.80","1019","R","Sunny intervals",
"3158","CHARTERHALL (3158)","55.7090","-2.3830","Dumfries, Galloway","09:00","2015-09-01","WNW","13","","16000","11.90","1017","R","(Black) Low-level cloud",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","09:00","2015-09-01","NNW","14","","40000","13.70","1020","R","(White) Medium-level cloud",
"3409","BALA (3409)","52.9200","-3.5800","Wales","09:00","2015-09-01","SW","2","","","11.10","1019","R","N/A",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","09:00","2015-09-01","NW","17","","25000","13.60","1019","R","(White) Medium-level cloud",
"3230","REDESDALE CAMP (3230)","55.2800","-2.2800","North East England","09:00","2015-09-01","NNW","7","","21000","11.80","1018","R","Sunny intervals",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","09:00","2015-09-01","N","9","","60000","13.80","1018","R","(White) Medium-level cloud",
"99214","HULL EAST (99214)","53.7600","-0.2900","Yorkshire & Humber","09:00","2015-09-01","VRB","-99","","","13.80","","#","N/A",
"3373","SCAMPTON (3373)","53.3070","-0.5460","East Midlands","09:00","2015-09-01","NNW","11","","27000","13.70","1017","R","(White) Medium-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","09:00","2015-09-01","N","15","","35000","14.50","1017","R","(Black) Low-level cloud",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","09:00","2015-09-01","NW","13","","12000","14.40","1016","R","(White) Medium-level cloud",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","09:00","2015-09-01","NW","8","","","13.10","1019","R","(White) Medium-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","09:00","2015-09-01","NNW","8","","25000","15.70","1021","R","(White) Medium-level cloud",
"3862","HURN (3862)","50.7790","-1.8350","South West England","09:00","2015-09-01","N","10","","40000","15.40","1018","R","Sunny (Day)",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","09:00","2015-09-01","N","8","","25000","14.20","1018","R","(White) Medium-level cloud",
"3872","THORNEY ISLAND (3872)","50.8200","-0.9200","London & South East England","09:00","2015-09-01","NW","9","","19000","15.80","1018","R","(White) Medium-level cloud",
