Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","07:00","2015-05-19","NW","17","","17000","7.10","991","F","Heavy Rain",
"3034","AULTBEA (3034)","57.8590","-5.6360","Highland & Eilean Siar","07:00","2015-05-19","NW","9","","35000","7.00","997","R","(White) Medium-level cloud",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","07:00","2015-05-19","W","18","","40000","6.50","995","R","(White) Medium-level cloud",
"3075","WICK AIRPORT (3075)","58.4540","-3.0890","Highland & Eilean Siar","07:00","2015-05-19","WNW","17","","28000","7.30","992","F","(Black) Low-level cloud",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","07:00","2015-05-19","W","15","","30000","6.60","994","R","Sunny intervals",
"3105","ISLAY/PORT ELLEN (3105)","55.6810","-6.2560","Strathclyde","07:00","2015-05-19","N","11","","30000","6.00","998","R","Sunny intervals",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","07:00","2015-05-19","SW","5","","50000","7.40","996","R","Sunny intervals",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","07:00","2015-05-19","W","13","","28000","6.70","997","R","Sunny intervals",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","07:00","2015-05-19","W","10","","","-99.00","","#","N/A",
"3915","PORTGLENONE (3915)","54.8700","-6.4500","Northern Ireland","07:00","2015-05-19","WNW","3","","11000","5.80","999","R","Heavy rain shower (Day)",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","07:00","2015-05-19","W","21","31","","-99.00","","#","N/A",
"3321","HAWARDEN (3321)","53.1740","-2.9860","Wales","07:00","2015-05-19","W","9","","45000","8.10","1000","R","(White) Medium-level cloud",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","07:00","2015-05-19","VRB","-99","","22000","7.50","1003","R","(Black) Low-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","07:00","2015-05-19","W","28","36","14000","9.00","1004","R","(White) Medium-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","07:00","2015-05-19","WNW","19","","26000","7.50","997","R","(White) Medium-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","07:00","2015-05-19","W","13","","45000","5.30","996","R","(Black) Low-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","07:00","2015-05-19","W","30","39","19000","8.80","999","R","(Black) Low-level cloud",
