Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","21:00","2015-01-13","W","10","23","50000","6.50","1004","F","(White) Medium-level cloud",
"3026","STORNOWAY (3026)","58.2140","-6.3250","Highland & Eilean Siar","21:00","2015-01-13","SW","18","","30000","1.90","981","R","Light rain shower (Night)",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","21:00","2015-01-13","SW","10","","3300","0.30","984","R","Light snow",
"3091","ABERDEEN DYCE (3091)","57.2060","-2.2020","Grampian","21:00","2015-01-13","WSW","23","31","45000","1.50","985","F","(White) Medium-level cloud",
"3144","STRATHALLAN (3144)","56.3260","-3.7290","Central Tayside & Fife","21:00","2015-01-13","SW","10","","800","0.20","989","R","Heavy snow",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","21:00","2015-01-13","SW","24","41","","-99.00","","#","N/A",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","21:00","2015-01-13","WSW","19","34","30000","-0.90","992","R","(White) Medium-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","21:00","2015-01-13","SW","7","","40000","2.70","997","F","(White) Medium-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","21:00","2015-01-13","SW","31","47","10000","3.20","1001","F","(Black) Low-level cloud",
"3220","CARLISLE (3220)","54.9330","-2.9630","North West England","21:00","2015-01-13","VRB","-99","","35000","2.30","993","R","Partly cloudy (Night)",
"3227","GREAT DUN FELL (3227)","54.6800","-2.4500","North West England","21:00","2015-01-13","SW","22","36","","-4.70","","#","N/A",
"3266","LINTON ON OUSE (3266)","54.0450","-1.2500","Yorkshire & Humber","21:00","2015-01-13","SW","18","33","30000","2.60","996","F","(White) Medium-level cloud",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","21:00","2015-01-13","S","3","","21000","1.70","1000","F","(White) Medium-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","21:00","2015-01-13","SW","16","","50000","2.20","999","F","(White) Medium-level cloud",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","21:00","2015-01-13","SSW","11","","15000","2.00","1001","F","Partly cloudy (Night)",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","21:00","2015-01-13","SW","17","38","45000","1.90","1002","F","Partly cloudy (Night)",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","21:00","2015-01-13","SW","25","46","20000","6.30","1005","F","Thundery shower (Night)",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","21:00","2015-01-13","SW","7","","35000","2.20","1002","R","(White) Medium-level cloud",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","21:00","2015-01-13","WSW","13","","35000","4.00","1003","R","Partly cloudy (Night)",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","21:00","2015-01-13","W","25","41","","6.80","1005","R","N/A",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","21:00","2015-01-13","WSW","26","40","30000","1.70","980","F","(White) Medium-level cloud",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","21:00","2015-01-13","SSW","14","","2800","0.20","982","R","Heavy snow",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","21:00","2015-01-13","SW","17","29","40000","1.10","984","F","(White) Medium-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","21:00","2015-01-13","WSW","26","39","19000","3.00","991","R","Light rain",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","21:00","2015-01-13","WSW","21","30","40000","1.70","993","R","Partly cloudy (Night)",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","21:00","2015-01-13","SSW","16","","50000","0.70","991","R","(Black) Low-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","21:00","2015-01-13","WSW","13","29","","-99.00","","#","N/A",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","21:00","2015-01-13","S","7","","50000","1.40","999","F","(White) Medium-level cloud",
"3204","RONALDSWAY (3204)","54.0849","-4.6321","North West England","21:00","2015-01-13","W","21","33","30000","3.60","995","R","Partly cloudy (Night)",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","21:00","2015-01-13","SW","17","31","25000","0.90","994","F","(White) Medium-level cloud",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","21:00","2015-01-13","SW","5","","3300","-0.20","993","R","Light snow shower (Night)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","21:00","2015-01-13","SW","14","","","1.90","996","F","Clear sky (Night)",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","21:00","2015-01-13","S","8","","16000","1.40","1000","F","(Black) Low-level cloud",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","21:00","2015-01-13","SSW","21","30","45000","2.40","998","F","Partly cloudy (Night)",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","21:00","2015-01-13","WSW","15","","50000","4.00","1002","F","(White) Medium-level cloud",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","21:00","2015-01-13","SW","8","","45000","1.90","1004","R","(Black) Low-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","21:00","2015-01-13","SSW","16","31","15000","2.60","1004","F","Clear sky (Night)",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","21:00","2015-01-13","SW","8","","40000","2.70","1004","R","(White) Medium-level cloud",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","21:00","2015-01-13","WSW","15","","","5.40","1003","R","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","21:00","2015-01-13","W","10","","","5.90","1005","R","N/A",
"3005","LERWICK (S. SCREEN) (3005)","60.1390","-1.1830","Orkney & Shetland","21:00","2015-01-13","SW","22","45","20000","1.20","978","R","(White) Medium-level cloud",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","21:00","2015-01-13","W","29","59","","-3.40","","#","N/A",
"3063","AVIEMORE (3063)","57.2060","-3.8270","Highland & Eilean Siar","21:00","2015-01-13","SSW","7","","3800","-0.60","986","R","(Black) Low-level cloud",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","21:00","2015-01-13","SW","24","41","24000","1.40","990","R","(Black) Low-level cloud",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","21:00","2015-01-13","SSW","17","36","","-3.30","","#","N/A",
"3904","CASTLEDERG (3904)","54.7070","-7.5770","Northern Ireland","21:00","2015-01-13","SW","15","","16000","0.50","993","R","Light snow shower (Night)",
"3923","GLENANNE (3923)","54.2370","-6.5020","Northern Ireland","21:00","2015-01-13","WSW","18","30","35000","-0.50","994","R","Partly cloudy (Night)",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","21:00","2015-01-13","SW","15","","9000","-0.40","998","F","N/A",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","21:00","2015-01-13","W","23","63","","3.10","1002","R","N/A",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","21:00","2015-01-13","SW","13","","8000","-1.40","993","R","(White) Medium-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","21:00","2015-01-13","SSW","18","29","15000","4.10","996","F","(White) Medium-level cloud",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","21:00","2015-01-13","SSW","19","29","","0.20","","#","N/A",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","21:00","2015-01-13","SSW","8","","4600","2.30","1002","R","Heavy rain shower (Night)",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","21:00","2015-01-13","SW","22","29","50000","2.40","999","F","(White) Medium-level cloud",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","21:00","2015-01-13","SW","15","","50000","2.10","1000","F","Clear sky (Night)",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","21:00","2015-01-13","SSW","13","","9000","-0.30","1003","F","(White) Medium-level cloud",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","21:00","2015-01-13","WSW","21","32","23000","6.00","1005","F","Clear sky (Night)",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","21:00","2015-01-13","WSW","8","","50000","2.10","1003","R","(White) Medium-level cloud",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","21:00","2015-01-13","WSW","14","","50000","3.50","1004","R","(Black) Low-level cloud",
"3874","SOLENT MRSC (3874)","50.8070","-1.2080","London & South East England","21:00","2015-01-13","W","26","33","","6.60","1004","R","N/A",
