Site Code,Site Name,Latitude,Longitude,Region,Observation Time,Observation Date,Wind Direction,Wind Speed,Wind Gust,Visibility,Screen Temperature,Pressure,Pressure Tendency, Significant Weather
"3414","SHAWBURY (3414)","52.7940","-2.6630","West Midlands","23:00","2015-07-25","S","1","","30000","11.30","1015","F","(Black) Low-level cloud",
"3544","CHURCH LAWFORD (3544)","52.3580","-1.3300","West Midlands","23:00","2015-07-25","SE","1","","50000","9.20","1016","F","(White) Medium-level cloud",
"3391","CONINGSBY (3391)","53.0940","-0.1710","East Midlands","23:00","2015-07-25","SW","5","","25000","10.80","1015","R","(White) Medium-level cloud",
"3488","WEYBOURNE (3488)","52.9490","1.1270","East of England","23:00","2015-07-25","S","3","","40000","11.50","1015","F","Partly cloudy (Night)",
"3710","LISCOMBE (3710)","51.0870","-3.6080","South West England","23:00","2015-07-25","S","3","","21000","9.80","1016","F","(Black) Low-level cloud",
"3803","SCILLY ST MARYS (3803)","49.9130","-6.3010","South West England","23:00","2015-07-25","S","22","","30000","15.30","1014","F","(White) Medium-level cloud",
"3827","MOUNT BATTEN (3827)","50.3540","-4.1210","South West England","23:00","2015-07-25","SSW","6","","40000","14.20","1016","F","(Black) Low-level cloud",
"3649","BRIZE NORTON (3649)","51.7580","-1.5760","London & South East England","23:00","2015-07-25","SW","2","","45000","13.00","1016","F","(White) Medium-level cloud",
"3749","MIDDLE WALLOP (3749)","51.1500","-1.5700","London & South East England","23:00","2015-07-25","W","2","","30000","12.20","1016","F","(Black) Low-level cloud",
"3781","KENLEY (3781)","51.3030","-0.0900","London & South East England","23:00","2015-07-25","WSW","7","","50000","12.20","1016","F","Clear sky (Night)",
"3866","ST CATHERINES PT. (3866)","50.5770","-1.2970","London & South East England","23:00","2015-07-25","W","15","","","15.30","1016","F","N/A",
"3023","SOUTH UIST RANGE (3023)","57.3580","-7.3970","Highland & Eilean Siar","23:00","2015-07-25","E","6","","24000","8.30","1012","F","Clear sky (Night)",
"3039","BEALACH NA BA (3039)","57.4200","-5.6900","Highland & Eilean Siar","23:00","2015-07-25","ESE","3","","","6.30","","#","N/A",
"3062","TAIN RANGE (3062)","57.8200","-3.9700","Highland & Eilean Siar","23:00","2015-07-25","E","3","","45000","10.30","1013","F","(Black) Low-level cloud",
"3088","INVERBERVIE (3088)","56.8500","-2.2700","Grampian","23:00","2015-07-25","SSE","3","","27000","10.10","1013","F","Light rain",
"3155","DRUMALBIN (3155)","55.6270","-3.7350","Strathclyde","23:00","2015-07-25","SSW","7","","24000","7.80","1013","F","(White) Medium-level cloud",
"3153","DUNDRENNAN (3153)","54.8030","-4.0080","Dumfries, Galloway","23:00","2015-07-25","WSW","7","","30000","11.10","1013","F","(White) Medium-level cloud",
"3173","EDINBURGH BLACKFORD HILL (3173)","55.9200","-3.1800","Dumfries, Galloway","23:00","2015-07-25","SW","5","","","-99.00","","#","N/A",
"3916","BALLYPATRICK FOREST (3916)","55.1810","-6.1530","Northern Ireland","23:00","2015-07-25","SSE","7","","45000","9.20","1013","F","(Black) Low-level cloud",
"3313","RHYL (3313)","53.2590","-3.5090","Wales","23:00","2015-07-25","SSW","6","","30000","11.10","1014","F","(Black) Low-level cloud",
"3503","TRAWSGOED (3503)","52.3440","-3.9470","Wales","23:00","2015-07-25","SSW","1","","50000","10.30","1015","F","(Black) Low-level cloud",
"3609","MUMBLES HEAD (3609)","51.5650","-3.9810","Wales","23:00","2015-07-25","SSW","9","","","14.30","1016","F","N/A",
"3214","WALNEY ISLAND (3214)","54.1250","-3.2570","North West England","23:00","2015-07-25","WSW","9","","50000","12.70","1014","F","(White) Medium-level cloud",
"3226","WARCOP (3226)","54.5700","-2.4200","North West England","23:00","2015-07-25","ESE","2","","50000","7.70","1015","F","(White) Medium-level cloud",
"3238","ALBEMARLE (3238)","55.0200","-1.8800","North East England","23:00","2015-07-25","W","3","","45000","8.50","1013","F","Clear sky (Night)",
"3261","DISHFORTH AIRFIELD (3261)","54.1340","-1.4140","Yorkshire & Humber","23:00","2015-07-25","WSW","6","","29000","7.40","1015","S","Clear sky (Night)",
"3330","LEEK (3330)","53.1330","-1.9830","West Midlands","23:00","2015-07-25","NE","6","","50000","7.70","1015","F","(White) Medium-level cloud",
"3535","COLESHILL (3535)","52.4800","-1.6890","West Midlands","23:00","2015-07-25","SSW","2","","45000","10.40","1015","F","(White) Medium-level cloud",
"3385","DONNA NOOK (3385)","53.4730","0.1540","East Midlands","23:00","2015-07-25","SSW","6","","13000","10.90","1015","F","(White) Medium-level cloud",
"3482","MARHAM (3482)","52.6510","0.5690","East of England","23:00","2015-07-25","NE","2","","25000","10.00","1015","F","Partly cloudy (Night)",
"3628","FILTON (3628)","51.5210","-2.5760","South West England","23:00","2015-07-25","W","5","","45000","13.00","1016","F","(Black) Low-level cloud",
"3746","BOSCOMBE DOWN (3746)","51.1610","-1.7540","South West England","23:00","2015-07-25","SSW","3","","50000","11.70","1016","F","(Black) Low-level cloud",
"3823","CARDINHAM (3823)","50.5020","-4.6670","South West England","23:00","2015-07-25","ESE","6","","35000","11.60","1015","F","(Black) Low-level cloud",
"3857","ISLE OF PORTLAND (3857)","50.5220","-2.4540","South West England","23:00","2015-07-25","W","9","","40000","15.00","1016","F","(White) Medium-level cloud",
"3672","NORTHOLT (3672)","51.5480","-0.4150","London & South East England","23:00","2015-07-25","W","6","","30000","13.90","1016","R","Clear sky (Night)",
"3772","HEATHROW (3772)","51.4790","-0.4490","London & South East England","23:00","2015-07-25","W","7","","28000","13.90","1016","R","Clear sky (Night)",
"3797","MANSTON (3797)","51.3422","1.3461","London & South East England","23:00","2015-07-25","SSW","7","","28000","14.30","1016","F","(White) Medium-level cloud",
"3017","KIRKWALL (3017)","58.9540","-2.9000","Orkney & Shetland","23:00","2015-07-25","VRB","0","","50000","9.80","1013","F","(Black) Low-level cloud",
"3037","SKYE/LUSA (SAMOS) (3037)","57.2570","-5.8090","Highland & Eilean Siar","23:00","2015-07-25","SE","2","","45000","7.60","1013","F","Clear sky (Night)",
"3047","TULLOCH BRIDGE (3047)","56.8670","-4.7080","Highland & Eilean Siar","23:00","2015-07-25","VRB","0","","28000","7.50","1014","F","(Black) Low-level cloud",
"3080","ABOYNE (3080)","57.0770","-2.8360","Grampian","23:00","2015-07-25","VRB","0","","19000","7.60","1013","F","(Black) Low-level cloud",
"3136","PRESTWICK RNAS (3136)","55.5150","-4.5850","Strathclyde","23:00","2015-07-25","SE","5","","22000","10.00","1013","F","Partly cloudy (Night)",
"3132","WEST FREUGH (ESAWS) (3132)","54.8590","-4.9360","Dumfries, Galloway","23:00","2015-07-25","VRB","0","","35000","9.20","1013","F","(White) Medium-level cloud",
"3166","EDINBURGH/GOGARBANK (3166)","55.9280","-3.3430","Dumfries, Galloway","23:00","2015-07-25","S","6","","28000","10.70","1013","F","(White) Medium-level cloud",
"3911","LOUGH FEA (3911)","54.7200","-6.8200","Northern Ireland","23:00","2015-07-25","ESE","6","","30000","10.80","1012","F","(White) Medium-level cloud",
"3302","VALLEY (3302)","53.2520","-4.5370","Wales","23:00","2015-07-25","S","13","","20000","13.10","1014","F","(Black) Low-level cloud",
"3502","ABERPORTH (3502)","52.1390","-4.5710","Wales","23:00","2015-07-25","S","7","","50000","11.60","1014","F","(Black) Low-level cloud",
"3605","PEMBREY SANDS SAMOS (3605)","51.7130","-4.3680","Wales","23:00","2015-07-25","S","13","","35000","14.50","1015","F","(White) Medium-level cloud",
"3212","KESWICK (3212)","54.6140","-3.1570","North West England","23:00","2015-07-25","NE","1","","40000","7.80","1014","F","Clear sky (Night)",
"3225","SHAP (3225)","54.5010","-2.6840","North West England","23:00","2015-07-25","SW","7","","23000","8.40","1015","F","Clear sky (Night)",
"3318","BLACKPOOL (3318)","53.1700","-2.9800","North West England","23:00","2015-07-25","W","10","","","12.80","","#","N/A",
"3257","LEEMING (3257)","54.2960","-1.5300","Yorkshire & Humber","23:00","2015-07-25","SSE","5","","30000","9.20","1014","F","Clear sky (Night)",
"3292","BRIDLINGTON MRSC (3292)","54.0940","-0.1740","Yorkshire & Humber","23:00","2015-07-25","SW","2","","","10.60","1014","F","Clear sky (Night)",
"3529","PERSHORE (3529)","52.1480","-2.0400","West Midlands","23:00","2015-07-25","WSW","2","","40000","11.80","1016","F","(White) Medium-level cloud",
"3379","CRANWELL (3379)","53.0300","-0.5000","East Midlands","23:00","2015-07-25","WNW","7","","29000","11.10","1015","R","(White) Medium-level cloud",
"3469","HOLBEACH (3469)","52.8730","0.1410","East Midlands","23:00","2015-07-25","S","6","","30000","11.10","1015","F","(White) Medium-level cloud",
"3684","ANDREWS FIELD (3684)","51.8960","0.4530","East of England","23:00","2015-07-25","SW","5","","35000","12.70","1015","F","(Black) Low-level cloud",
"3743","LARKHILL (3743)","51.2010","-1.8050","South West England","23:00","2015-07-25","SW","2","","35000","11.30","1016","F","(Black) Low-level cloud",
"3809","CULDROSE (3809)","50.0850","-5.2570","South West England","23:00","2015-07-25","S","7","","25000","13.90","1015","F","(White) Medium-level cloud",
"3853","YEOVILTON (3853)","51.0060","-2.6400","South West England","23:00","2015-07-25","SE","7","","40000","11.40","1016","F","(Black) Low-level cloud",
"3660","HIGH WYCOMBE (3660)","51.6800","-0.8020","London & South East England","23:00","2015-07-25","W","5","","35000","11.40","1016","F","Partly cloudy (Night)",
"3768","FARNBOROUGH (3768)","51.2790","-0.7720","London & South East England","23:00","2015-07-25","WSW","3","","30000","10.50","1016","F","Partly cloudy (Night)",
"3796","LANGDON BAY (3796)","51.1330","1.3480","London & South East England","23:00","2015-07-25","WSW","8","","","13.70","1016","F","N/A",
"3882","HERSTMONCEUX WEST END (3882)","50.8900","0.3190","London & South East England","23:00","2015-07-25","W","5","","30000","12.90","1016","S","Clear sky (Night)",
"3008","FAIR ISLE (3008)","59.5300","-1.6300","Orkney & Shetland","23:00","2015-07-25","NNW","9","","50000","8.90","1012","F","Clear sky (Night)",
"3031","LOCH GLACARNOCH SAWS (3031)","57.7250","-4.8960","Highland & Eilean Siar","23:00","2015-07-25","W","1","","50000","9.00","1013","F","(Black) Low-level cloud",
"3044","ALTNAHARRA SAWS (3044)","58.2880","-4.4420","Highland & Eilean Siar","23:00","2015-07-25","W","3","","45000","3.90","1014","F","(Black) Low-level cloud",
"3068","LOSSIEMOUTH (3068)","57.7120","-3.3220","Grampian","23:00","2015-07-25","ESE","5","","50000","11.40","1013","F","(White) Medium-level cloud",
"3111","MACHRIHANISH (3111)","55.4410","-5.6990","Strathclyde","23:00","2015-07-25","ESE","6","","20000","8.90","1013","F","(Black) Low-level cloud",
"3148","GLEN OGLE (3148)","56.4230","-4.3200","Central Tayside & Fife","23:00","2015-07-25","NNE","1","","","9.10","","#","N/A",
"3162","ESKDALEMUIR (3162)","55.3110","-3.2060","Dumfries, Galloway","23:00","2015-07-25","NE","3","","40000","8.80","1014","F","(Black) Low-level cloud",
"3907","MAGILLIGAN (3907)","55.0500","-7.0000","Northern Ireland","23:00","2015-07-25","NE","8","","50000","11.50","1012","F","(Black) Low-level cloud",
"99018","ORLOCK HEAD (99018)","54.6700","-5.5800","Northern Ireland","23:00","2015-07-25","ESE","10","","","-99.00","","#","N/A",
"3410","LAKE VYRNWY SAWS (3410)","52.7570","-3.4640","Wales","23:00","2015-07-25","W","3","","30000","9.20","1015","F","(Black) Low-level cloud",
"3604","MILFORD HAVEN C.B. (3604)","51.7080","-5.0550","Wales","23:00","2015-07-25","S","9","","50000","13.50","1014","F","(White) Medium-level cloud",
"3210","ST. BEES HEAD (3210)","54.5180","-3.6150","North West England","23:00","2015-07-25","WSW","8","","29000","11.00","1014","F","(White) Medium-level cloud",
"3224","SPADEADAM (3224)","55.0500","-2.5530","North West England","23:00","2015-07-25","WSW","8","","35000","8.90","1014","F","(White) Medium-level cloud",
"3316","CROSBY (3316)","53.4970","-3.0560","North West England","23:00","2015-07-25","SW","10","","21000","13.90","1015","F","(Black) Low-level cloud",
"3275","LOFTUS (3275)","54.5700","-0.8700","North East England","23:00","2015-07-25","S","3","","50000","9.80","1014","F","(White) Medium-level cloud",
"3281","FYLINGDALES (3281)","54.3620","-0.6730","Yorkshire & Humber","23:00","2015-07-25","S","7","","","8.30","","#","N/A",
"3522","HEREFORD (3522)","52.0830","-2.8000","West Midlands","23:00","2015-07-25","VRB","0","","45000","11.00","1016","F","(Black) Low-level cloud",
"3377","WADDINGTON (3377)","53.1750","-0.5210","East Midlands","23:00","2015-07-25","WNW","5","","30000","11.90","1015","R","Partly cloudy (Night)",
"3392","WAINFLEET (3392)","53.0880","0.2740","East Midlands","23:00","2015-07-25","N","5","","16000","9.00","1015","F","Clear sky (Night)",
"3590","WATTISHAM (3590)","52.1230","0.9610","East of England","23:00","2015-07-25","SSE","7","","45000","12.90","1015","F","Clear sky (Night)",
"3740","LYNEHAM (3740)","51.5031","-1.9924","South West England","23:00","2015-07-25","SSW","5","","","12.20","1016","F","(Black) Low-level cloud",
"3808","CAMBORNE (3808)","50.2180","-5.3300","South West England","23:00","2015-07-25","S","7","","40000","13.30","1015","F","(Black) Low-level cloud",
"3839","EXETER AIRPORT (3839)","50.7370","-3.4050","South West England","23:00","2015-07-25","VRB","-99","","","11.30","","#","N/A",
"3658","BENSON (3658)","51.6200","-1.0970","London & South East England","23:00","2015-07-25","S","6","","35000","10.90","1016","F","Partly cloudy (Night)",
"3761","ODIHAM (3761)","51.2380","-0.9440","London & South East England","23:00","2015-07-25","SSW","5","","40000","11.70","1016","F","(White) Medium-level cloud",
"3784","GRAVESEND-BROADNESS (3784)","51.4640","0.3140","London & South East England","23:00","2015-07-25","WSW","9","","","15.40","1015","R","N/A",
"3876","SHOREHAM (3876)","50.8360","-0.2920","London & South East England","23:00","2015-07-25","W","7","","","10.90","1017","R","N/A",
